Unnamed: 0,Timestamp,Unnamed: 2,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
224990,27:18.9,IMU,190124753,0,0.005502456,0.001435219,0.000413533,-4.704873,1.187888,-8.606392,0,0,34.32008,1,1,1000,1000
225089,27:19.0,IMU,190164737,0,0.005187737,0.001658198,0.00060957,-4.706097,1.186708,-8.60352,0,0,34.3215,1,1,1000,1000
225143,27:19.0,IMU,190204721,0,0.004914336,0.001722403,0.000812635,-4.706874,1.185652,-8.601028,0,0,34.32293,1,1,1000,1000
225241,27:19.1,IMU,190244705,0,0.00463377,0.001867034,0.001033396,-4.709284,1.186705,-8.597624,0,0,34.32435,1,1,1000,1000
225292,27:19.1,IMU,190284689,0,0.004451434,0.002017784,0.001146278,-4.710704,1.185593,-8.596623,0,0,34.32577,1,1,1000,1000
225345,27:19.1,IMU,190324673,0,0.004202503,0.002094246,0.001210748,-4.711202,1.184255,-8.593457,0,0,34.32719,1,1,1000,1000
225444,27:19.2,IMU,190364657,0,0.004036604,0.002105178,0.001415704,-4.711752,1.183977,-8.592124,0,0,34.32862,1,1,1000,1000
225499,27:19.2,IMU,190404641,0,0.003857913,0.002229682,0.001403202,-4.713094,1.183502,-8.589424,0,0,34.33004,1,1,1000,1000
225599,27:19.3,IMU,190444625,0,0.004059731,0.002316395,0.001751313,-4.71565,1.183792,-8.593122,0,0,34.33146,1,1,1000,1000
225653,27:19.3,IMU,190484609,0,0.004929088,0.002348063,0.002123158,-4.71638,1.181646,-8.593344,0,0,34.33289,1,1,1000,1000
225705,27:19.3,IMU,190524593,0,0.00626741,0.001009303,0.002302876,-4.717113,1.182374,-8.597736,0,0,34.33431,1,1,1000,1000
225806,27:19.4,IMU,190565410,0,0.006396557,-9.14e-05,0.002313517,-4.719735,1.18133,-8.597185,0,0,34.33577,1,1,1000,1000
225860,27:19.4,IMU,190605394,0,0.004494539,-0.001058708,0.002278436,-4.719617,1.179944,-8.592435,0,0,34.33719,1,1,1000,1000
225959,27:19.5,IMU,190645378,0,0.003138653,-0.000832992,0.002298346,-4.720414,1.178701,-8.591644,0,0,34.33861,1,1,1000,1000
226010,27:19.5,IMU,190685362,0,0.003995081,-0.000244067,0.002032106,-4.720562,1.179196,-8.593136,0,0,34.34003,1,1,1000,1000
226063,27:19.5,IMU,190725346,0,0.00301857,0.003071266,0.001950726,-4.722282,1.179725,-8.594508,0,0,34.34145,1,1,1000,1000
226162,27:19.6,IMU,190765330,0,0.002017069,0.002882568,0.001683535,-4.723348,1.178424,-8.593657,0,0,34.34287,1,1,1000,1000
226216,27:19.6,IMU,190805314,0,0.002037677,0.002897923,0.001379364,-4.725571,1.17764,-8.590537,0,0,34.34429,1,1,1000,1000
226314,27:19.7,IMU,190845298,0,0.001887053,0.002837464,0.001088362,-4.726359,1.177509,-8.587892,0,0,34.34571,1,1,1000,1000
226365,27:19.7,IMU,190885282,0,0.002454782,0.001853575,0.000898472,-4.727411,1.176573,-8.585986,0,0,34.34713,1,1,1000,1000
226419,27:19.7,IMU,190925266,0,0.002965165,0.001279045,0.000692809,-4.726881,1.175704,-8.583331,0,0,34.34856,1,1,1000,1000
226518,27:19.8,IMU,190965250,0,0.003577735,0.001649961,0.000836359,-4.727387,1.175281,-8.578135,0,0,34.34998,1,1,1000,1000
226573,27:19.8,IMU,191005234,0,0.001869519,0.000616879,0.001145555,-4.728714,1.17458,-8.585992,0,0,34.35139,1,1,1000,1000
226674,27:19.9,IMU,191045218,0,0.001988241,0.000373429,0.001336253,-4.730209,1.174843,-8.58314,0,0,34.35278,1,1,1000,1000
226725,27:19.9,IMU,191085202,0,0.003980423,-0.000234365,0.00150403,-4.730502,1.173942,-8.580464,0,0,34.3542,1,1,1000,1000
226777,27:19.9,IMU,191125186,0,0.004075752,-0.000269388,0.001787127,-4.730118,1.171102,-8.574636,0,0,34.35562,1,1,1000,1000
226877,27:20.0,IMU,191165170,0,0.004147714,0.000546953,0.00207959,-4.731354,1.171258,-8.573141,0,0,34.35704,1,1,1000,1000
226931,27:20.0,IMU,191205154,0,0.00184453,0.001622876,0.002168627,-4.732518,1.171949,-8.57633,0,0,34.35846,1,1,1000,1000
227029,27:20.1,IMU,191245138,0,0.003068114,0.00173768,0.001928818,-4.732022,1.171504,-8.570435,0,0,34.35987,1,1,1000,1000
227080,27:20.1,IMU,191285122,0,0.003174237,0.001839533,0.001707793,-4.734583,1.170314,-8.567906,0,0,34.36129,1,1,1000,1000
227134,27:20.1,IMU,191325106,0,0.002303776,0.00196885,0.001529971,-4.732907,1.169952,-8.568682,0,0,34.36271,1,1,1000,1000
227233,27:20.2,IMU,191365090,0,0.003163726,0.002064785,0.001292051,-4.734296,1.170411,-8.563917,0,0,34.36413,1,1,1000,1000
227288,27:20.2,IMU,191405074,0,0.002268223,0.002193438,0.00124024,-4.736151,1.167667,-8.563825,0,0,34.36555,1,1,1000,1000
227388,27:20.3,IMU,191445058,0,0.00327494,0.0022101,0.001084725,-4.736549,1.167786,-8.560331,0,0,34.367,1,1,1000,1000
227442,27:20.3,IMU,191485042,0,0.003627488,0.002331032,0.000880537,-4.735307,1.167415,-8.555161,0,0,34.36842,1,1,1000,1000
227494,27:20.3,IMU,191525026,0,0.002717664,0.002962273,0.001073958,-4.736246,1.165578,-8.549262,0,0,34.36983,1,1,1000,1000
227595,27:20.4,IMU,191565010,0,0.001399059,0.002856702,0.001385791,-4.737341,1.166493,-8.550283,0,0,34.37125,1,1,1000,1000
227649,27:20.4,IMU,191604994,0,0.001111285,0.002910913,0.001569291,-4.737869,1.164752,-8.549788,0,0,34.37263,1,1,1000,1000
227749,27:20.5,IMU,191644978,0,0.001137825,0.002829639,0.001805054,-4.740208,1.164624,-8.546156,0,0,34.37405,1,1,1000,1000
227800,27:20.5,IMU,191684962,0,0.001366436,0.002980192,0.001978064,-4.739013,1.163611,-8.545023,0,0,34.37547,1,1,1000,1000
227853,27:20.5,IMU,191724946,0,0.002141603,0.002601688,0.002106152,-4.74063,1.162296,-8.544954,0,0,34.37688,1,1,1000,1000
227952,27:20.6,IMU,191764930,0,0.001517807,0.004112764,0.002234994,-4.741901,1.161719,-8.540734,0,0,34.3783,1,1,1000,1000
228006,27:20.6,IMU,191804914,0,0.000651302,0.004068648,0.002232151,-4.740021,1.161351,-8.539804,0,0,34.37972,1,1,1000,1000
228104,27:20.7,IMU,191844898,0,0.000672979,0.003719445,0.002281531,-4.742233,1.160888,-8.538436,0,0,34.38113,1,1,1000,1000
228155,27:20.7,IMU,191884882,0,0.002976915,0.003833806,0.002141486,-4.741767,1.160851,-8.535859,0,0,34.38255,1,1,1000,1000
228209,27:20.7,IMU,191924866,0,0.003595088,0.003852245,0.002081925,-4.74287,1.160074,-8.534155,0,0,34.38396,1,1,1000,1000
228308,27:20.8,IMU,191964850,0,0.00377947,0.003664651,0.001891566,-4.742759,1.16,-8.533216,0,0,34.38538,1,1,1000,1000
228362,27:20.8,IMU,192004834,0,0.003334528,0.003391265,0.001713715,-4.742421,1.159534,-8.528065,0,0,34.3868,1,1,1000,1000
228463,27:20.9,IMU,192044818,0,0.003430095,0.003494625,0.001503243,-4.743428,1.159472,-8.525249,0,0,34.38821,1,1,999,999
228514,27:20.9,IMU,192084802,0,0.003685889,0.003150054,0.001213177,-4.744334,1.158073,-8.526616,0,0,34.38963,1,1,999,999
228566,27:20.9,IMU,192124786,0,0.004193701,0.002412798,0.001031522,-4.744652,1.158109,-8.524126,0,0,34.39104,1,1,999,999
228666,27:21.0,IMU,192164770,0,0.003956363,0.00278746,0.000986057,-4.745471,1.157629,-8.520268,0,0,34.39246,1,1,999,999
228720,27:21.0,IMU,192204754,0,0.003815225,0.001518861,0.001012908,-4.745915,1.156267,-8.51948,0,0,34.39387,1,1,999,999
228818,27:21.1,IMU,192244738,0,0.003675407,0.002056667,0.001107913,-4.746818,1.15494,-8.517911,0,0,34.39528,1,1,999,999
228869,27:21.1,IMU,192284722,0,0.004392051,0.002146421,0.001338609,-4.746991,1.154385,-8.520037,0,0,34.3967,1,1,999,999
228922,27:21.1,IMU,192324706,0,0.003387607,0.00218945,0.00144245,-4.747121,1.154399,-8.516076,0,0,34.39811,1,1,999,999
229021,27:21.2,IMU,192364690,0,0.003376649,0.002299861,0.001578131,-4.747744,1.155662,-8.51643,0,0,34.39952,1,1,999,999
229076,27:21.2,IMU,192404674,0,0.003203939,0.002306462,0.001726899,-4.748459,1.153533,-8.51623,0,0,34.40094,1,1,999,999
229176,27:21.3,IMU,192444658,0,0.00318478,0.002364782,0.001690354,-4.747951,1.152254,-8.517393,0,0,34.40235,1,1,999,999
229231,27:21.3,IMU,192484642,0,0.003147149,0.002479268,0.001822854,-4.749577,1.152492,-8.515681,0,0,34.40376,1,1,999,999
229283,27:21.3,IMU,192524626,0,0.003106751,0.002455139,0.001940572,-4.749051,1.152599,-8.515845,0,0,34.40517,1,1,999,999
229384,27:21.4,IMU,192564610,0,0.00308441,0.002520081,0.001962573,-4.749757,1.151798,-8.515656,0,0,34.40659,1,1,999,999
229438,27:21.4,IMU,192604594,0,0.002976179,0.002520447,0.002108102,-4.750251,1.151217,-8.515141,0,0,34.408,1,1,999,999
229536,27:21.5,IMU,192644578,0,0.003751317,0.002576612,0.001906359,-4.750741,1.149985,-8.505795,0,0,34.40941,1,1,999,999
229588,27:21.5,IMU,192685395,0,0.005413474,0.003767651,0.001643369,-4.749825,1.149674,-8.499822,0,0,34.41086,1,1,999,999
229641,27:21.5,IMU,192725379,0,0.004820026,0.004233486,0.001751981,-4.751692,1.149376,-8.502095,0,0,34.41227,1,1,999,999
229742,27:21.6,IMU,192765363,0,0.003271724,0.003370294,0.001762552,-4.751379,1.148845,-8.501225,0,0,34.41368,1,1,999,999
229796,27:21.6,IMU,192805347,0,0.003363452,0.003546475,0.00184323,-4.751606,1.149339,-8.500523,0,0,34.41509,1,1,999,999
229894,27:21.7,IMU,192845331,0,0.003813518,0.003326426,0.001836888,-4.752568,1.14711,-8.495664,0,0,34.4165,1,1,999,999
229945,27:21.7,IMU,192885315,0,0.004167571,0.002889263,0.001644209,-4.752074,1.146892,-8.495273,0,0,34.41792,1,1,999,999
229999,27:21.7,IMU,192925299,0,0.005279751,0.002395818,0.001474303,-4.751953,1.147094,-8.497347,0,0,34.41933,1,1,999,999
230098,27:21.8,IMU,192965283,0,0.003057845,0.001734115,0.001464962,-4.751625,1.14741,-8.49231,0,0,34.42074,1,1,999,999
230153,27:21.8,IMU,193005267,0,0.001257337,0.001900658,0.001464108,-4.751482,1.146424,-8.494232,0,0,34.42215,1,1,999,999
230254,27:21.9,IMU,193045251,0,0.002918179,0.001398319,0.001255861,-4.752209,1.145039,-8.489599,0,0,34.42356,1,1,1000,1000
230305,27:21.9,IMU,193085235,0,0.003753587,0.001672641,0.001242261,-4.753205,1.143924,-8.48541,0,0,34.42497,1,1,1000,1000
230357,27:21.9,IMU,193125219,0,0.003629275,0.001666093,0.001344445,-4.753803,1.143527,-8.485437,0,0,34.42635,1,1,1000,1000
230456,27:22.0,IMU,193165203,0,0.004459571,0.001912289,0.001440317,-4.753928,1.142926,-8.484905,0,0,34.42776,1,1,1000,1000
230511,27:22.0,IMU,193205187,0,0.003122421,0.00196337,0.001680276,-4.754979,1.144528,-8.487755,0,0,34.42916,1,1,1000,1000
230609,27:22.1,IMU,193245171,0,0.003285772,0.00211089,0.00178136,-4.755233,1.141452,-8.486664,0,0,34.43057,1,1,1000,1000
230660,27:22.1,IMU,193285155,0,0.003235159,0.002120699,0.001806309,-4.755353,1.141389,-8.488017,0,0,34.43198,1,1,1000,1000
230712,27:22.1,IMU,193325139,0,0.00320894,0.002279868,0.001891534,-4.755663,1.142058,-8.487263,0,0,34.43339,1,1,1000,1000
230811,27:22.2,IMU,193365123,0,0.003116742,0.002334465,0.002008848,-4.755749,1.140525,-8.489676,0,0,34.4348,1,1,1000,1000
230865,27:22.2,IMU,193405107,0,0.003046102,0.00238357,0.002088312,-4.757163,1.141082,-8.489871,0,0,34.43621,1,1,1000,1000
230966,27:22.3,IMU,193445091,0,0.007029722,0.002407582,0.001749715,-4.757372,1.138672,-8.484626,0,0,34.43762,1,1,1000,1000
231020,27:22.3,IMU,193485075,0,0.008121878,0.00243708,0.001535971,-4.755271,1.139354,-8.48384,0,0,34.43903,1,1,1000,1000
231072,27:22.3,IMU,193525059,0,0.006998597,0.002509903,0.001289186,-4.757042,1.138854,-8.483339,0,0,34.44047,1,1,1000,1000
231173,27:22.4,IMU,193565043,0,0.005815862,0.002559468,0.001045619,-4.758136,1.13896,-8.48257,0,0,34.44188,1,1,1000,1000
231227,27:22.4,IMU,193605027,0,0.004874055,0.002957429,0.001006077,-4.757352,1.138693,-8.475528,0,0,34.44328,1,1,1000,1000
231326,27:22.5,IMU,193645011,0,0.004949568,0.001923959,0.001053876,-4.758196,1.138314,-8.475495,0,0,34.44469,1,1,1000,1000
231377,27:22.5,IMU,193684995,0,0.003996869,0.001482632,0.001233701,-4.759289,1.13757,-8.478995,0,0,34.44606,1,1,1000,1000
231431,27:22.5,IMU,193724979,0,0.003264482,0.001043172,0.001381872,-4.757263,1.136503,-8.470411,0,0,34.44747,1,1,1000,1000
231530,27:22.6,IMU,193764963,0,0.004084158,0.001120905,0.001369654,-4.75902,1.137036,-8.476495,0,0,34.44888,1,1,1000,1000
231584,27:22.6,IMU,193804947,0,0.004241511,0.000618276,0.001469075,-4.759505,1.135091,-8.475766,0,0,34.45028,1,1,1000,1000
231682,27:22.7,IMU,193844931,0,0.003421386,0.0038667,0.001797951,-4.758226,1.13498,-8.468793,0,0,34.45169,1,1,1000,1000
231733,27:22.7,IMU,193884915,0,0.003566958,0.00361654,0.001863785,-4.759913,1.134744,-8.466862,0,0,34.4531,1,1,1000,1000
231787,27:22.7,IMU,193924899,0,0.00330637,0.003480708,0.002024255,-4.760694,1.134225,-8.475108,0,0,34.4545,1,1,1000,1000
231886,27:22.8,IMU,193964883,0,0.0044556,0.003379477,0.002260296,-4.760684,1.133128,-8.4728,0,0,34.45591,1,1,1000,1000
231940,27:22.8,IMU,194004867,0,0.003258604,0.003328451,0.002419295,-4.760823,1.132338,-8.471086,0,0,34.45731,1,1,1000,1000
232041,27:22.9,IMU,194044851,0,0.003198724,0.003257171,0.002444848,-4.761147,1.132689,-8.473104,0,0,34.45872,1,1,999,999
232092,27:22.9,IMU,194084835,0,0.0031108,0.00319443,0.002489269,-4.762606,1.131638,-8.474906,0,0,34.46012,1,1,999,999
232144,27:22.9,IMU,194124819,0,0.003075869,0.003124024,0.002479079,-4.76275,1.131565,-8.475083,0,0,34.46153,1,1,999,999
232243,27:23.0,IMU,194164803,0,0.003061204,0.003139104,0.002539199,-4.76339,1.13271,-8.476384,0,0,34.46294,1,1,999,999
232298,27:23.0,IMU,194204787,0,0.002979512,0.003158499,0.00253052,-4.763381,1.13022,-8.477747,0,0,34.46434,1,1,999,999
232396,27:23.1,IMU,194244771,0,0.0032491,0.003007856,0.00244405,-4.761944,1.129881,-8.475791,0,0,34.46574,1,1,999,999
232447,27:23.1,IMU,194284755,0,0.004081114,0.002992706,0.002368306,-4.7631,1.13052,-8.475908,0,0,34.46715,1,1,999,999
232500,27:23.1,IMU,194324739,0,0.003647007,0.003022107,0.002150187,-4.762552,1.129676,-8.474333,0,0,34.46856,1,1,999,999
232599,27:23.2,IMU,194364723,0,0.002802822,0.002953723,0.001888623,-4.76223,1.129764,-8.473597,0,0,34.46996,1,1,999,999
232653,27:23.2,IMU,194404707,0,0.003969523,0.002930479,0.001498944,-4.762995,1.12963,-8.476518,0,0,34.47136,1,1,999,999
232754,27:23.3,IMU,194444691,0,0.002684217,0.002238635,0.001317707,-4.763135,1.128694,-8.474871,0,0,34.47277,1,1,999,999
232808,27:23.3,IMU,194484675,0,0.004288456,-0.000393004,0.000938078,-4.763661,1.12832,-8.469228,0,0,34.47417,1,1,999,999
232860,27:23.3,IMU,194524659,0,0.00373223,-0.00153265,0.000935594,-4.76369,1.127235,-8.471539,0,0,34.47557,1,1,999,999
232961,27:23.4,IMU,194564643,0,0.004443749,-0.001564563,0.000866822,-4.763412,1.126577,-8.472049,0,0,34.47697,1,1,999,999
233015,27:23.4,IMU,194604627,0,0.004336151,0.001093175,0.001064692,-4.762608,1.125234,-8.471359,0,0,34.47838,1,1,999,999
233113,27:23.5,IMU,194644611,0,0.004387065,0.002612162,0.001251004,-4.762019,1.1255,-8.472757,0,0,34.47978,1,1,999,999
233164,27:23.5,IMU,194684595,0,0.004911794,0.003334166,0.001392444,-4.763212,1.123861,-8.473881,0,0,34.48119,1,1,999,999
233218,27:23.5,IMU,194724579,0,0.00563031,0.002583107,0.001465656,-4.763824,1.12375,-8.473855,0,0,34.48259,1,1,999,999
233317,27:23.6,IMU,194765396,0,0.003816588,0.002457724,0.001692786,-4.762791,1.12356,-8.47439,0,0,34.48402,1,1,999,999
233371,27:23.6,IMU,194805380,0,0.003887949,0.003080965,0.001803513,-4.764206,1.123722,-8.475946,0,0,34.48543,1,1,999,999
233469,27:23.7,IMU,194845364,0,0.002096565,0.002620972,0.001879048,-4.764447,1.12183,-8.475448,0,0,34.48683,1,1,999,999
233520,27:23.7,IMU,194885348,0,0.0010644,0.003066221,0.002055624,-4.764369,1.121986,-8.475934,0,0,34.48823,1,1,999,999
233574,27:23.7,IMU,194925332,0,0.002783699,0.002514126,0.002015061,-4.764765,1.121454,-8.475686,0,0,34.48963,1,1,999,999
233674,27:23.8,IMU,194965316,0,0.003259094,0.003140235,0.001990654,-4.763992,1.121065,-8.474549,0,0,34.49103,1,1,999,999
233728,27:23.8,IMU,195005300,0,0.003781795,0.004418497,0.001944819,-4.765221,1.121337,-8.476479,0,0,34.49244,1,1,999,999
233829,27:23.9,IMU,195045284,0,0.003780967,0.003900691,0.001934551,-4.764869,1.120229,-8.475618,0,0,34.49384,1,1,1000,1000
233880,27:23.9,IMU,195085268,0,0.004267643,0.004434397,0.001952883,-4.76596,1.120714,-8.479195,0,0,34.49524,1,1,1000,1000
233932,27:23.9,IMU,195125252,0,0.005629756,0.003934809,0.001857761,-4.765546,1.118799,-8.474109,0,0,34.49664,1,1,1000,1000
234031,27:24.0,IMU,195165236,0,0.003902641,0.004686812,0.001709329,-4.766255,1.120767,-8.473104,0,0,34.49804,1,1,1000,1000
234085,27:24.0,IMU,195205220,0,0.003758694,0.00279602,0.001352644,-4.767942,1.117889,-8.474864,0,0,34.4994,1,1,1000,1000
234184,27:24.1,IMU,195245204,0,0.00585678,0.001241194,0.00113375,-4.76704,1.118157,-8.483095,0,0,34.5008,1,1,1000,1000
234235,27:24.1,IMU,195285188,0,0.005620567,0.000567463,0.001320121,-4.767832,1.11696,-8.476644,0,0,34.5022,1,1,1000,1000
234287,27:24.1,IMU,195325172,0,0.003012713,0.003002786,0.001585071,-4.767531,1.115747,-8.474569,0,0,34.5036,1,1,1000,1000
234388,27:24.2,IMU,195365156,0,0.002575757,0.001984467,0.001756516,-4.767144,1.115133,-8.472219,0,0,34.505,1,1,1000,1000
234442,27:24.2,IMU,195405140,0,0.001202679,0.002178253,0.00217254,-4.76793,1.115666,-8.477695,0,0,34.5064,1,1,1000,1000
234543,27:24.3,IMU,195445124,0,0.000258855,0.00215097,0.002569858,-4.768054,1.114352,-8.478584,0,0,34.5078,1,1,1000,1000
234597,27:24.3,IMU,195485108,0,0.002051495,0.002281844,0.002745339,-4.7679,1.113837,-8.475694,0,0,34.5092,1,1,1000,1000
234649,27:24.3,IMU,195525092,0,0.002788298,0.00088665,0.002628144,-4.769921,1.114409,-8.48395,0,0,34.5106,1,1,1000,1000
234750,27:24.4,IMU,195565076,0,0.005065576,0.000669832,0.002307168,-4.769086,1.114551,-8.481192,0,0,34.51199,1,1,1000,1000
234804,27:24.4,IMU,195605060,0,0.004719231,0.001196555,0.002103987,-4.768442,1.113939,-8.480547,0,0,34.51343,1,1,1000,1000
234903,27:24.5,IMU,195645044,0,0.004464251,0.001860667,0.001951325,-4.769587,1.113561,-8.479326,0,0,34.51483,1,1,1000,1000
234954,27:24.5,IMU,195685028,0,0.004306603,0.001443318,0.001824563,-4.769049,1.112979,-8.483547,0,0,34.51622,1,1,1000,1000
235007,27:24.5,IMU,195725012,0,0.0040851,0.000365886,0.001531366,-4.769286,1.111883,-8.482605,0,0,34.51762,1,1,1000,1000
235107,27:24.6,IMU,195764996,0,0.003981179,0.001325896,0.001388052,-4.771444,1.112562,-8.484136,0,0,34.51899,1,1,1000,1000
235161,27:24.6,IMU,195804980,0,0.003760933,0.000998046,0.001205189,-4.772138,1.111472,-8.482912,0,0,34.52038,1,1,1000,1000
235259,27:24.7,IMU,195844964,0,0.003658522,0.002566126,0.00122687,-4.772961,1.109783,-8.481421,0,0,34.52178,1,1,1000,1000
235310,27:24.7,IMU,195884948,0,0.003763301,0.002464249,0.001419998,-4.772439,1.111599,-8.493825,0,0,34.52318,1,1,1000,1000
235363,27:24.7,IMU,195924932,0,0.004331543,0.003366098,0.00156697,-4.774547,1.108842,-8.492808,0,0,34.52457,1,1,1000,1000
235463,27:24.8,IMU,195964916,0,0.00326949,0.004750167,0.00173624,-4.774669,1.110613,-8.491228,0,0,34.52597,1,1,1000,1000
235517,27:24.8,IMU,196004900,0,0.002598817,0.003771645,0.002023679,-4.774005,1.108464,-8.492558,0,0,34.52737,1,1,1000,1000
235617,27:24.9,IMU,196044884,0,0.002775748,0.004180082,0.002146924,-4.774635,1.108514,-8.494774,0,0,34.52876,1,1,1000,1000
235669,27:24.9,IMU,196084868,0,0.003229036,0.002851428,0.002280065,-4.775031,1.108864,-8.496465,0,0,34.53016,1,1,1000,1000
235721,27:24.9,IMU,196124852,0,0.003787704,0.003077876,0.002191287,-4.775503,1.108304,-8.500437,0,0,34.53156,1,1,1000,1000
235820,27:25.0,IMU,196164836,0,0.002699221,0.001678493,0.002198789,-4.775829,1.107787,-8.500328,0,0,34.53295,1,1,1000,1000
235874,27:25.0,IMU,196204820,0,0.002061552,0.001278849,0.002214489,-4.777387,1.106927,-8.513288,0,0,34.53435,1,1,1000,1000
235972,27:25.1,IMU,196244804,0,0.004130477,0.003316356,0.002111867,-4.777305,1.106665,-8.508671,0,0,34.53574,1,1,1000,1000
236024,27:25.1,IMU,196284788,0,0.001370299,0.003299965,0.002024886,-4.777627,1.107252,-8.507286,0,0,34.53714,1,1,1000,1000
236077,27:25.1,IMU,196324772,0,0.003584652,0.00317693,0.001703971,-4.779961,1.106131,-8.507984,0,0,34.53853,1,1,1000,1000
236176,27:25.2,IMU,196364756,0,0.003727607,0.003149712,0.001546396,-4.778958,1.1059,-8.509637,0,0,34.53992,1,1,1000,1000
236230,27:25.2,IMU,196404740,0,0.002444678,0.003141676,0.001694239,-4.779703,1.105043,-8.512945,0,0,34.54132,1,1,1000,1000
236331,27:25.3,IMU,196444724,0,0.00264745,0.003057492,0.001732948,-4.78088,1.104508,-8.512236,0,0,34.54271,1,1,1000,1000
236385,27:25.3,IMU,196484708,0,0.002612444,0.003031662,0.001828621,-4.781288,1.103831,-8.512962,0,0,34.54411,1,1,1000,1000
236437,27:25.3,IMU,196524692,0,0.002618177,0.002969283,0.001915686,-4.781447,1.102871,-8.513744,0,0,34.5455,1,1,1000,1000
236538,27:25.4,IMU,196564676,0,0.002643969,0.00299337,0.001988694,-4.780594,1.103006,-8.512861,0,0,34.5469,1,1,1000,1000
236592,27:25.4,IMU,196604660,0,0.002639762,0.002961466,0.002106328,-4.78101,1.103331,-8.512905,0,0,34.54829,1,1,1000,1000
236690,27:25.5,IMU,196644644,0,0.003607332,0.002966569,0.002096007,-4.780931,1.102431,-8.514748,0,0,34.54968,1,1,1000,1000
236741,27:25.5,IMU,196684628,0,0.003673774,0.002936966,0.002390603,-4.783309,1.102563,-8.518526,0,0,34.55108,1,1,1000,1000
236794,27:25.5,IMU,196724612,0,0.004446684,0.003118254,0.002482567,-4.782785,1.102902,-8.527815,0,0,34.55247,1,1,1000,1000
236894,27:25.6,IMU,196764596,0,0.002901743,0.002992915,0.002576629,-4.783182,1.102018,-8.52824,0,0,34.55386,1,1,1000,1000
236948,27:25.6,IMU,196804580,0,0.00421144,0.001567777,0.002383639,-4.783444,1.10173,-8.528099,0,0,34.55526,1,1,1000,1000
237046,27:25.7,IMU,196845397,0,0.004948715,0.001764989,0.00218937,-4.782598,1.102025,-8.528749,0,0,34.55668,1,1,1000,1000
237097,27:25.7,IMU,196885381,0,0.004569603,0.000814526,0.002092066,-4.783433,1.101371,-8.531199,0,0,34.55807,1,1,1000,1000
237150,27:25.7,IMU,196925365,0,0.004061803,0.003093011,0.002099692,-4.785069,1.100473,-8.53621,0,0,34.55947,1,1,1000,1000
