Unnamed: 0,Timestamp,Unnamed: 2,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
8246,25:18.1,IMU,69244791,0,0.001029837,0.001033722,0.000964443,-0.000538052,-0.000589575,-9.81719,0,0,29.02062,1,1,1000,1000
8298,25:18.1,IMU,69284775,0,0.000981523,0.000984239,0.000963131,-0.00126163,-0.001472455,-9.817929,0,0,29.02275,1,1,1000,1000
8351,25:18.1,IMU,69324759,0,0.001005416,0.000957482,0.00101671,-0.001589728,-0.001453956,-9.817915,0,0,29.02489,1,1,1000,1000
8452,25:18.2,IMU,69364743,0,0.000982742,0.000948579,0.000968169,-0.000253237,-0.001121301,-9.817875,0,0,29.02701,1,1,1000,1000
8508,25:18.2,IMU,69404727,0,0.00095869,0.000989628,0.000940578,-0.001482198,-0.002362682,-9.817575,0,0,29.02914,1,1,1000,1000
8609,25:18.3,IMU,69444711,0,0.000970723,0.000991674,0.000893018,-0.001134984,-0.001378882,-9.817426,0,0,29.03127,1,1,1000,1000
8663,25:18.3,IMU,69484695,0,0.000951689,0.000935833,0.000950168,-0.000157772,-0.001278271,-9.817129,0,0,29.0334,1,1,1000,1000
8716,25:18.3,IMU,69524679,0,0.000974832,0.001062365,0.001017563,-0.001454457,-0.000970181,-9.818083,0,0,29.03553,1,1,1000,1000
8818,25:18.4,IMU,69564663,0,0.000855465,0.001014332,0.000973664,-0.000888986,-0.000518194,-9.817541,0,0,29.03766,1,1,1000,1000
8874,25:18.4,IMU,69604647,0,0.000934304,0.000996896,0.000955897,-0.000561671,-0.001889138,-9.817495,0,0,29.03979,1,1,1000,1000
8973,25:18.5,IMU,69644631,0,0.000932871,0.000966133,0.000956965,-0.001591472,-0.00094968,-9.816936,0,0,29.04192,1,1,1000,1000
9025,25:18.5,IMU,69684615,0,0.000974088,0.001053544,0.001001783,-0.001571837,-0.000894716,-9.817598,0,0,29.04404,1,1,1000,1000
9078,25:18.5,IMU,69724599,0,0.001074346,0.000929932,0.001037543,0.000953622,-0.000916201,-9.81767,0,0,29.04617,1,1,1000,1000
9179,25:18.6,IMU,69764583,0,0.001000553,0.001048257,0.000996111,-0.002316739,-0.001145127,-9.81814,0,0,29.0483,1,1,1000,1000
9233,25:18.6,IMU,69805400,0,0.000964118,0.000977898,0.000989759,-0.000604517,-0.000666726,-9.818196,0,0,29.05048,1,1,1000,1000
9332,25:18.7,IMU,69845384,0,0.00095889,0.000955215,0.000950246,4.231496e-05,-0.001781789,-9.817113,0,0,29.0526,1,1,1000,1000
9384,25:18.7,IMU,69885368,0,0.000962514,0.000914004,0.000947963,-0.001688595,-0.00135304,-9.817353,0,0,29.05473,1,1,1000,1000
9438,25:18.7,IMU,69925352,0,0.000964936,0.001014663,0.000986521,-0.001065073,-0.001685247,-9.817932,0,0,29.05685,1,1,1000,1000
9538,25:18.8,IMU,69965336,0,0.000995966,0.000998677,0.001012571,-0.001663565,-0.000623213,-9.817562,0,0,29.05898,1,1,1000,1000
9593,25:18.8,IMU,70005320,0,0.001061564,0.000948246,0.000954252,-0.001388595,4.460954e-05,-9.816976,0,0,29.06111,1,1,1000,1000
9694,25:18.9,IMU,70045304,0,0.000922101,0.001034467,0.000956208,-0.001057102,-0.00178435,-9.818815,0,0,29.06323,1,1,1000,1000
9746,25:18.9,IMU,70085288,0,0.000995453,0.000989097,0.000972667,-0.000523389,-0.001612081,-9.818458,0,0,29.06536,1,1,1000,1000
9800,25:18.9,IMU,70125272,0,0.000959006,0.000989408,0.001018577,-0.001929231,-0.00132961,-9.817271,0,0,29.06748,1,1,1000,1000
9899,25:19.0,IMU,70165256,0,0.000940315,0.000999842,0.001065195,0.000126032,8.823739e-05,-9.816409,0,0,29.0696,1,1,1000,1000
9954,25:19.0,IMU,70205240,0,0.001042835,0.001025906,0.000992435,-0.000819654,-0.000931063,-9.817287,0,0,29.07173,1,1,1000,1000
10053,25:19.1,IMU,70245224,0,0.000923713,0.001018304,0.001038018,-0.001213128,-0.000736129,-9.817307,0,0,29.0738,1,1,1000,1000
10105,25:19.1,IMU,70285208,0,0.00100324,0.000999056,0.001024991,-0.001542693,-0.001246197,-9.817924,0,0,29.07592,1,1,1000,1000
