Timestamp,SrcPort,DstPort,Length,MsgID,Protocol,Label
1768240489246817,57568,14550,42.0,62,0,0
1768240489247689,57568,14550,25.0,42,0,0
1768240489248588,57568,14550,32.0,36,0,0
1768240489249174,57568,14550,62.0,65,0,0
1768240489249669,57568,14550,49.0,27,0,0
1768240489250287,57568,14550,44.0,116,0,0
1768240489250839,57568,14550,42.0,129,0,0
1768240489251382,57568,14550,34.0,29,0,0
1768240489251925,57568,14550,34.0,137,0,0
1768240489252461,57568,14550,60.0,24,0,0
1768240489253252,57568,14550,53.0,124,0,0
1768240489253798,57568,14550,30.0,2,0,0
1768240489254286,57568,14550,64.0,164,0,0
1768240489255137,57568,14550,42.0,136,0,0
1768240489255719,57568,14550,41.0,193,0,0
1768240489256496,57568,14550,40.0,241,0,0
1768240489257255,57568,14550,61.0,147,0,0
1768240489257733,57568,14550,64.0,11030,0,0
1768240489492592,57568,14550,48.0,163,0,0
1768240489493439,57568,14550,44.0,178,0,0
1768240489493791,57568,14550,48.0,30,0,0
1768240489494754,57568,14550,48.0,33,0,0
1768240489495758,57568,14550,38.0,74,0,0
1768240489496478,57568,14550,51.0,1,0,0
1768240489498446,57568,14550,22.0,125,0,0
1768240489499482,57568,14550,27.0,152,0,0
1768240489500291,57568,14550,42.0,62,0,0
1768240489501275,57568,14550,25.0,42,0,0
1768240489502475,57568,14550,32.0,36,0,0
1768240489503335,57568,14550,62.0,65,0,0
1768240489504019,57568,14550,49.0,27,0,0
1768240489504559,57568,14550,44.0,116,0,0
1768240489505265,57568,14550,42.0,129,0,0
1768240489506169,57568,14550,34.0,29,0,0
1768240489507251,57568,14550,34.0,137,0,0
1768240489507802,57568,14550,60.0,24,0,0
1768240489508386,57568,14550,53.0,124,0,0
1768240489509200,57568,14550,30.0,2,0,0
1768240489509838,57568,14550,64.0,164,0,0
1768240489510342,57568,14550,42.0,136,0,0
1768240489510790,57568,14550,41.0,193,0,0
1768240489511402,57568,14550,40.0,241,0,0
1768240489512177,57568,14550,61.0,147,0,0
1768240489513085,57568,14550,64.0,11030,0,0
1768240489522621,5760,61016,,0,1,0
1768240489523135,57568,14550,29.0,0,0,0
1768240489743442,57568,14550,46.0,264,0,0
1768240489744100,61016,5760,,76,1,0
1768240489744491,57568,14550,48.0,163,0,0
1768240489745014,57568,14550,44.0,178,0,0
1768240489745457,57568,14550,48.0,30,0,0
1768240489746003,57568,14550,48.0,33,0,0
1768240489746576,57568,14550,38.0,74,0,0
1768240489747041,57568,14550,51.0,1,0,0
1768240489747556,57568,14550,22.0,125,0,0
1768240489747918,57568,14550,27.0,152,0,0
1768240489748215,57568,14550,42.0,62,0,0
1768240489748622,57568,14550,25.0,42,0,0
1768240489749112,57568,14550,32.0,36,0,0
1768240489749468,57568,14550,62.0,65,0,0
1768240489749503,5760,61016,,77,1,0
1768240489750027,57568,14550,49.0,27,0,0
1768240489750614,57568,14550,44.0,116,0,0
1768240489751025,57568,14550,42.0,129,0,0
1768240489751529,57568,14550,34.0,29,0,0
1768240489751847,57568,14550,34.0,137,0,0
1768240489752200,57568,14550,60.0,24,0,0
1768240489752656,57568,14550,53.0,124,0,0
1768240489753086,57568,14550,30.0,2,0,0
1768240489753376,57568,14550,64.0,164,0,0
1768240489753708,57568,14550,42.0,136,0,0
1768240489754038,57568,14550,41.0,193,0,0
1768240489754390,57568,14550,40.0,241,0,0
1768240489754966,57568,14550,61.0,147,0,0
1768240489755337,57568,14550,64.0,11030,0,0
1768240489755851,61016,5760,,76,1,0
1768240489756351,5760,61016,,77,1,0
1768240489756703,57568,14550,30.0,77,0,0
1768240489758051,57568,14550,30.0,77,0,0
1768240489780361,61016,5760,,0,1,0
1768240489991687,57568,14550,48.0,163,0,0
1768240489992785,57568,14550,44.0,178,0,0
1768240489993322,57568,14550,48.0,30,0,0
1768240489993869,57568,14550,48.0,33,0,0
1768240489994349,57568,14550,38.0,74,0,0
1768240489995235,57568,14550,51.0,1,0,0
1768240489995949,57568,14550,22.0,125,0,0
1768240489996299,57568,14550,27.0,152,0,0
1768240489996576,57568,14550,42.0,62,0,0
1768240489996992,57568,14550,25.0,42,0,0
1768240489997371,57568,14550,32.0,36,0,0
1768240489997683,57568,14550,62.0,65,0,0
1768240489997984,57568,14550,49.0,27,0,0
1768240489998342,57568,14550,44.0,116,0,0
1768240489998786,57568,14550,42.0,129,0,0
1768240489999186,57568,14550,34.0,29,0,0
1768240489999590,57568,14550,34.0,137,0,0
1768240490000017,57568,14550,60.0,24,0,0
1768240490000690,57568,14550,53.0,124,0,0
1768240490001252,57568,14550,30.0,2,0,0
1768240490001751,57568,14550,64.0,164,0,0
1768240490002192,57568,14550,42.0,136,0,0
1768240490002548,57568,14550,41.0,193,0,0
1768240490002953,57568,14550,40.0,241,0,0
1768240490003271,57568,14550,61.0,147,0,0
1768240490003572,57568,14550,64.0,11030,0,0
1768240490241307,57568,14550,46.0,264,0,0
1768240490242507,57568,14550,48.0,163,0,0
1768240490243875,57568,14550,44.0,178,0,0
1768240490244500,57568,14550,48.0,30,0,0
1768240490245363,57568,14550,48.0,33,0,0
1768240490246956,57568,14550,38.0,74,0,0
1768240490248255,57568,14550,51.0,1,0,0
1768240490249596,57568,14550,22.0,125,0,0
1768240490250295,57568,14550,27.0,152,0,0
1768240490250773,57568,14550,42.0,62,0,0
1768240490251818,57568,14550,25.0,42,0,0
1768240490252508,57568,14550,32.0,36,0,0
1768240490253178,57568,14550,62.0,65,0,0
1768240490253834,57568,14550,49.0,27,0,0
1768240490254382,57568,14550,44.0,116,0,0
1768240490254929,57568,14550,42.0,129,0,0
1768240490255455,57568,14550,34.0,29,0,0
1768240490256028,57568,14550,34.0,137,0,0
1768240490256737,57568,14550,60.0,24,0,0
1768240490257323,57568,14550,53.0,124,0,0
1768240490257938,57568,14550,30.0,2,0,0
1768240490258365,57568,14550,64.0,164,0,0
1768240490259293,57568,14550,42.0,136,0,0
1768240490259903,57568,14550,41.0,193,0,0
1768240490260498,57568,14550,40.0,241,0,0
1768240490261172,57568,14550,61.0,147,0,0
1768240490261748,57568,14550,64.0,11030,0,0
1768240490494825,57568,14550,48.0,163,0,0
1768240490495947,57568,14550,44.0,178,0,0
1768240490497033,57568,14550,48.0,30,0,0
1768240490498185,57568,14550,48.0,33,0,0
1768240490498852,57568,14550,38.0,74,0,0
1768240490499585,57568,14550,51.0,1,0,0
1768240490500086,57568,14550,22.0,125,0,0
1768240490500439,57568,14550,27.0,152,0,0
1768240490500738,57568,14550,42.0,62,0,0
1768240490501354,57568,14550,25.0,42,0,0
1768240490501857,57568,14550,32.0,36,0,0
1768240490502168,57568,14550,62.0,65,0,0
1768240490502760,57568,14550,49.0,27,0,0
1768240490503253,57568,14550,44.0,116,0,0
1768240490503641,57568,14550,42.0,129,0,0
1768240490504036,57568,14550,34.0,29,0,0
1768240490504549,57568,14550,34.0,137,0,0
1768240490505018,57568,14550,60.0,24,0,0
1768240490505678,57568,14550,53.0,124,0,0
1768240490506047,57568,14550,30.0,2,0,0
1768240490506357,57568,14550,64.0,164,0,0
1768240490506676,57568,14550,42.0,136,0,0
1768240490506958,57568,14550,41.0,193,0,0
1768240490507310,57568,14550,40.0,241,0,0
1768240490507627,57568,14550,61.0,147,0,0
1768240490507916,57568,14550,64.0,11030,0,0
1768240490520350,5760,61016,,0,1,0
1768240490520782,57568,14550,29.0,0,0,0
1768240490741890,57568,14550,46.0,264,0,0
1768240490743366,57568,14550,48.0,163,0,0
1768240490744522,57568,14550,44.0,178,0,0
1768240490745218,57568,14550,48.0,30,0,0
1768240490746157,57568,14550,48.0,33,0,0
1768240490747053,57568,14550,38.0,74,0,0
1768240490748504,57568,14550,51.0,1,0,0
1768240490750156,57568,14550,22.0,125,0,0
1768240490751252,57568,14550,27.0,152,0,0
1768240490752035,57568,14550,42.0,62,0,0
1768240490753502,57568,14550,25.0,42,0,0
1768240490754633,57568,14550,32.0,36,0,0
1768240490755321,57568,14550,62.0,65,0,0
1768240490756025,57568,14550,49.0,27,0,0
1768240490756782,57568,14550,44.0,116,0,0
1768240490757273,57568,14550,42.0,129,0,0
1768240490757557,57568,14550,34.0,29,0,0
1768240490757891,57568,14550,34.0,137,0,0
1768240490758129,57568,14550,60.0,24,0,0
1768240490758513,57568,14550,53.0,124,0,0
1768240490758988,57568,14550,30.0,2,0,0
1768240490759223,57568,14550,64.0,164,0,0
1768240490759495,57568,14550,42.0,136,0,0
1768240490759775,57568,14550,41.0,193,0,0
1768240490760085,57568,14550,40.0,241,0,0
1768240490760393,57568,14550,61.0,147,0,0
1768240490760741,57568,14550,64.0,11030,0,0
1768240490783525,61016,5760,,0,1,0
1768240490993674,57568,14550,48.0,163,0,0
1768240490994331,57568,14550,44.0,178,0,0
1768240490994847,57568,14550,48.0,30,0,0
1768240490995547,57568,14550,48.0,33,0,0
1768240490996065,57568,14550,38.0,74,0,0
1768240490997272,57568,14550,51.0,1,0,0
1768240490998191,57568,14550,22.0,125,0,0
1768240490998663,57568,14550,27.0,152,0,0
1768240490999046,57568,14550,42.0,62,0,0
1768240490999686,57568,14550,25.0,42,0,0
1768240491000140,57568,14550,32.0,36,0,0
1768240491001209,57568,14550,62.0,65,0,0
1768240491001526,57568,14550,49.0,27,0,0
1768240491001821,57568,14550,44.0,116,0,0
1768240491002765,57568,14550,42.0,129,0,0
1768240491003149,57568,14550,34.0,29,0,0
1768240491003454,57568,14550,34.0,137,0,0
1768240491003927,57568,14550,60.0,24,0,0
1768240491005054,57568,14550,53.0,124,0,0
1768240491005767,57568,14550,30.0,2,0,0
1768240491006587,57568,14550,64.0,164,0,0
1768240491007391,57568,14550,42.0,136,0,0
1768240491007699,57568,14550,41.0,193,0,0
1768240491008146,57568,14550,40.0,241,0,0
1768240491008484,57568,14550,61.0,147,0,0
1768240491008863,57568,14550,64.0,11030,0,0
1768240491245188,57568,14550,46.0,264,0,0
1768240491246031,57568,14550,48.0,163,0,0
1768240491246346,57568,14550,44.0,178,0,0
1768240491246642,57568,14550,48.0,30,0,0
1768240491247077,57568,14550,48.0,33,0,0
1768240491247428,57568,14550,38.0,74,0,0
1768240491248136,57568,14550,51.0,1,0,0
1768240491248605,57568,14550,22.0,125,0,0
1768240491248987,57568,14550,27.0,152,0,0
1768240491249278,57568,14550,42.0,62,0,0
1768240491249659,57568,14550,25.0,42,0,0
1768240491250100,57568,14550,32.0,36,0,0
1768240491250406,57568,14550,62.0,65,0,0
1768240491250708,57568,14550,49.0,27,0,0
1768240491251048,57568,14550,44.0,116,0,0
1768240491251425,57568,14550,42.0,129,0,0
1768240491251781,57568,14550,34.0,29,0,0
1768240491252145,57568,14550,34.0,137,0,0
1768240491252474,57568,14550,60.0,24,0,0
1768240491252950,57568,14550,53.0,124,0,0
1768240491253418,57568,14550,30.0,2,0,0
1768240491253822,57568,14550,64.0,164,0,0
1768240491254102,57568,14550,42.0,136,0,0
1768240491254487,57568,14550,41.0,193,0,0
1768240491254830,57568,14550,40.0,241,0,0
1768240491255212,57568,14550,61.0,147,0,0
1768240491255534,57568,14550,64.0,11030,0,0
1768240491494575,57568,14550,48.0,163,0,0
1768240491495615,57568,14550,44.0,178,0,0
1768240491496522,57568,14550,48.0,30,0,0
1768240491498256,57568,14550,48.0,33,0,0
1768240491498788,57568,14550,38.0,74,0,0
1768240491499970,57568,14550,51.0,1,0,0
1768240491501624,57568,14550,22.0,125,0,0
1768240491502432,57568,14550,27.0,152,0,0
1768240491504002,57568,14550,42.0,62,0,0
1768240491504692,57568,14550,25.0,42,0,0
1768240491505543,57568,14550,32.0,36,0,0
1768240491505948,57568,14550,62.0,65,0,0
1768240491506410,57568,14550,49.0,27,0,0
1768240491507303,57568,14550,44.0,116,0,0
1768240491508278,57568,14550,42.0,129,0,0
1768240491508674,57568,14550,34.0,29,0,0
1768240491509316,57568,14550,34.0,137,0,0
1768240491510028,57568,14550,60.0,24,0,0
1768240491510658,57568,14550,53.0,124,0,0
1768240491511100,57568,14550,30.0,2,0,0
1768240491512399,57568,14550,64.0,164,0,0
1768240491512774,57568,14550,42.0,136,0,0
1768240491513130,57568,14550,41.0,193,0,0
1768240491513797,57568,14550,40.0,241,0,0
1768240491514144,57568,14550,61.0,147,0,0
1768240491514470,57568,14550,64.0,11030,0,0
1768240491524262,5760,61016,,0,1,0
1768240491525136,57568,14550,29.0,0,0,0
1768240491744342,57568,14550,46.0,264,0,0
1768240491744959,57568,14550,48.0,163,0,0
1768240491745671,57568,14550,44.0,178,0,0
1768240491746065,57568,14550,48.0,30,0,0
1768240491746510,57568,14550,48.0,33,0,0
1768240491746892,57568,14550,38.0,74,0,0
1768240491747639,57568,14550,51.0,1,0,0
1768240491748633,57568,14550,22.0,125,0,0
1768240491748969,57568,14550,27.0,152,0,0
1768240491749370,57568,14550,42.0,62,0,0
1768240491749749,57568,14550,25.0,42,0,0
1768240491750163,57568,14550,32.0,36,0,0
1768240491750465,57568,14550,62.0,65,0,0
1768240491750867,57568,14550,49.0,27,0,0
1768240491751218,57568,14550,44.0,116,0,0
1768240491751498,57568,14550,42.0,129,0,0
1768240491751790,57568,14550,34.0,29,0,0
1768240491752079,57568,14550,34.0,137,0,0
1768240491752369,57568,14550,60.0,24,0,0
1768240491752816,57568,14550,53.0,124,0,0
1768240491753252,57568,14550,30.0,2,0,0
1768240491753612,57568,14550,64.0,164,0,0
1768240491753908,57568,14550,42.0,136,0,0
1768240491754358,57568,14550,41.0,193,0,0
1768240491754719,57568,14550,40.0,241,0,0
1768240491755150,57568,14550,61.0,147,0,0
1768240491755470,57568,14550,64.0,11030,0,0
1768240491766457,61016,5760,,76,1,0
1768240491769629,5760,61016,,77,1,0
1768240491770200,57568,14550,30.0,77,0,0
1768240491792889,61016,5760,,0,1,0
1768240491994582,57568,14550,48.0,163,0,0
1768240491995518,57568,14550,44.0,178,0,0
1768240491995899,57568,14550,48.0,30,0,0
1768240491996315,57568,14550,48.0,33,0,0
1768240491996818,57568,14550,38.0,74,0,0
1768240491997242,57568,14550,51.0,1,0,0
1768240491997709,57568,14550,22.0,125,0,0
1768240491998063,57568,14550,27.0,152,0,0
1768240491998399,57568,14550,42.0,62,0,0
1768240491998862,57568,14550,25.0,42,0,0
1768240491999377,57568,14550,32.0,36,0,0
1768240491999703,57568,14550,62.0,65,0,0
1768240492000002,57568,14550,49.0,27,0,0
1768240492000309,57568,14550,44.0,116,0,0
1768240492000682,57568,14550,42.0,129,0,0
1768240492000989,57568,14550,34.0,29,0,0
1768240492001276,57568,14550,34.0,137,0,0
1768240492001569,57568,14550,60.0,24,0,0
1768240492002137,57568,14550,53.0,124,0,0
1768240492002527,57568,14550,30.0,2,0,0
1768240492002890,57568,14550,64.0,164,0,0
1768240492003183,57568,14550,42.0,136,0,0
1768240492003473,57568,14550,41.0,193,0,0
1768240492003818,57568,14550,40.0,241,0,0
1768240492004179,57568,14550,61.0,147,0,0
1768240492004477,57568,14550,64.0,11030,0,0
1768240492247874,57568,14550,46.0,264,0,0
1768240492249526,57568,14550,48.0,163,0,0
1768240492250132,57568,14550,44.0,178,0,0
1768240492251150,57568,14550,48.0,30,0,0
1768240492252473,57568,14550,48.0,33,0,0
1768240492253138,57568,14550,38.0,74,0,0
1768240492254643,57568,14550,51.0,1,0,0
1768240492257612,57568,14550,22.0,125,0,0
1768240492258923,57568,14550,27.0,152,0,0
1768240492259429,57568,14550,42.0,62,0,0
1768240492260880,57568,14550,25.0,42,0,0
1768240492262589,57568,14550,32.0,36,0,0
1768240492263640,57568,14550,62.0,65,0,0
1768240492264279,57568,14550,49.0,27,0,0
1768240492265446,57568,14550,44.0,116,0,0
1768240492266284,57568,14550,42.0,129,0,0
1768240492266780,57568,14550,34.0,29,0,0
1768240492267306,57568,14550,34.0,137,0,0
1768240492267836,57568,14550,60.0,24,0,0
1768240492268773,57568,14550,53.0,124,0,0
1768240492269501,57568,14550,30.0,2,0,0
1768240492270112,57568,14550,64.0,164,0,0
1768240492270716,57568,14550,42.0,136,0,0
1768240492271150,57568,14550,41.0,193,0,0
1768240492272460,57568,14550,40.0,241,0,0
1768240492273601,57568,14550,61.0,147,0,0
1768240492274300,57568,14550,64.0,11030,0,0
1768240492493680,57568,14550,48.0,163,0,0
1768240492494902,57568,14550,44.0,178,0,0
1768240492495399,57568,14550,48.0,30,0,0
1768240492495962,57568,14550,48.0,33,0,0
1768240492496602,57568,14550,38.0,74,0,0
1768240492497452,57568,14550,51.0,1,0,0
1768240492498711,57568,14550,22.0,125,0,0
1768240492499429,57568,14550,27.0,152,0,0
1768240492499937,57568,14550,42.0,62,0,0
1768240492500907,57568,14550,25.0,42,0,0
1768240492501628,57568,14550,32.0,36,0,0
1768240492502195,57568,14550,62.0,65,0,0
1768240492502681,57568,14550,49.0,27,0,0
1768240492503109,57568,14550,44.0,116,0,0
1768240492503479,57568,14550,42.0,129,0,0
1768240492503991,57568,14550,34.0,29,0,0
1768240492504376,57568,14550,34.0,137,0,0
1768240492504790,57568,14550,60.0,24,0,0
1768240492505846,57568,14550,53.0,124,0,0
1768240492506774,57568,14550,30.0,2,0,0
1768240492507469,57568,14550,64.0,164,0,0
1768240492507993,57568,14550,42.0,136,0,0
1768240492508404,57568,14550,41.0,193,0,0
1768240492509039,57568,14550,40.0,241,0,0
1768240492509520,57568,14550,61.0,147,0,0
1768240492510102,57568,14550,64.0,11030,0,0
1768240492525638,5760,61016,,0,1,0
1768240492525992,57568,14550,29.0,0,0,0
1768240492570148,61016,5760,,66,1,0
1768240492747428,57568,14550,46.0,264,0,0
1768240492748059,57568,14550,48.0,163,0,0
1768240492748675,57568,14550,44.0,178,0,0
1768240492749451,57568,14550,48.0,30,0,0
1768240492750156,57568,14550,48.0,33,0,0
1768240492750592,57568,14550,38.0,74,0,0
1768240492751261,57568,14550,51.0,1,0,0
1768240492752711,57568,14550,22.0,125,0,0
1768240492753144,57568,14550,27.0,152,0,0
1768240492753451,57568,14550,42.0,62,0,0
1768240492753838,57568,14550,25.0,42,0,0
1768240492754216,57568,14550,32.0,36,0,0
1768240492754533,57568,14550,62.0,65,0,0
1768240492754861,57568,14550,49.0,27,0,0
1768240492755163,57568,14550,44.0,116,0,0
1768240492755465,57568,14550,42.0,129,0,0
1768240492755761,57568,14550,34.0,29,0,0
1768240492756048,57568,14550,34.0,137,0,0
1768240492756348,57568,14550,60.0,24,0,0
1768240492756771,57568,14550,53.0,124,0,0
1768240492757177,57568,14550,30.0,2,0,0
1768240492757460,57568,14550,64.0,164,0,0
1768240492757743,57568,14550,42.0,136,0,0
1768240492758034,57568,14550,41.0,193,0,0
1768240492758375,57568,14550,40.0,241,0,0
1768240492758676,57568,14550,61.0,147,0,0
1768240492759054,57568,14550,64.0,11030,0,0
1768240492802621,61016,5760,,0,1,0
1768240492996339,57568,14550,48.0,163,0,0
1768240492996972,57568,14550,44.0,178,0,0
1768240492997724,57568,14550,48.0,30,0,0
1768240492998754,57568,14550,48.0,33,0,0
1768240492999252,57568,14550,38.0,74,0,0
1768240493000649,57568,14550,51.0,1,0,0
1768240493002233,57568,14550,22.0,125,0,0
1768240493002949,57568,14550,27.0,152,0,0
1768240493003680,57568,14550,42.0,62,0,0
1768240493004762,57568,14550,25.0,42,0,0
1768240493005905,57568,14550,32.0,36,0,0
1768240493006205,57568,14550,62.0,65,0,0
1768240493006533,57568,14550,49.0,27,0,0
1768240493007196,57568,14550,44.0,116,0,0
1768240493007642,57568,14550,42.0,129,0,0
1768240493008292,57568,14550,34.0,29,0,0
1768240493008598,57568,14550,34.0,137,0,0
1768240493008971,57568,14550,60.0,24,0,0
1768240493009433,57568,14550,53.0,124,0,0
1768240493010394,57568,14550,30.0,2,0,0
1768240493011030,57568,14550,64.0,164,0,0
1768240493011396,57568,14550,42.0,136,0,0
1768240493011841,57568,14550,41.0,193,0,0
1768240493012750,57568,14550,40.0,241,0,0
1768240493013060,57568,14550,61.0,147,0,0
1768240493013445,57568,14550,64.0,11030,0,0
1768240493250114,57568,14550,46.0,264,0,0
1768240493251466,57568,14550,48.0,163,0,0
1768240493252352,57568,14550,44.0,178,0,0
1768240493253267,57568,14550,48.0,30,0,0
1768240493253949,57568,14550,48.0,33,0,0
1768240493254589,57568,14550,38.0,74,0,0
1768240493255876,57568,14550,51.0,1,0,0
1768240493257176,57568,14550,22.0,125,0,0
1768240493257851,57568,14550,27.0,152,0,0
1768240493258321,57568,14550,42.0,62,0,0
1768240493258977,57568,14550,25.0,42,0,0
1768240493259632,57568,14550,32.0,36,0,0
1768240493260108,57568,14550,62.0,65,0,0
1768240493260598,57568,14550,49.0,27,0,0
1768240493261178,57568,14550,44.0,116,0,0
1768240493261662,57568,14550,42.0,129,0,0
1768240493262136,57568,14550,34.0,29,0,0
1768240493262604,57568,14550,34.0,137,0,0
1768240493263238,57568,14550,60.0,24,0,0
1768240493263956,57568,14550,53.0,124,0,0
1768240493264683,57568,14550,30.0,2,0,0
1768240493265187,57568,14550,64.0,164,0,0
1768240493265685,57568,14550,42.0,136,0,0
1768240493266143,57568,14550,41.0,193,0,0
1768240493266693,57568,14550,40.0,241,0,0
1768240493267199,57568,14550,61.0,147,0,0
