,Timestamp,,TimeUS,GPS_ID,Status,GMS,GWk,Nstats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
362875,28:35.8,GPS,266984830,0,6,156533800,2401,10,1.21,-35.3617065,149.1644203,634.86,4.152,238.5657,0.6,0,1
363233,28:36.0,GPS,267184750,0,6,156534000,2401,10,1.21,-35.3617103,149.164413,634.74,3.741,238.1918,0.552,0,1
363590,28:36.2,GPS,267384670,0,6,156534200,2401,10,1.21,-35.3617136,149.1644064,634.64,3.293,237.5011,0.5,0,1
363951,28:36.4,GPS,267584590,0,6,156534400,2401,10,1.21,-35.3617167,149.1644007,634.54,2.807,236.2914,0.446,0,1
364128,28:36.5,GPS,267685383,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
364308,28:36.6,GPS,267785343,0,6,156534600,2401,10,1.21,-35.3617193,149.1643961,634.45,2.282,234.1457,0.39,0,1
364666,28:36.8,GPS,267985263,0,6,156534800,2401,10,1.21,-35.3617214,149.1643926,634.39,1.731,230.0842,0.333,0,1
365024,28:37.0,GPS,268185183,0,6,156535000,2401,10,1.21,-35.3617232,149.1643903,634.32,1.182,221.2509,0.279,0,1
365381,28:37.2,GPS,268385103,0,6,156535200,2401,10,1.21,-35.3617245,149.1643892,634.27,0.701,196.9481,0.23,0,1
365745,28:37.4,GPS,268585023,0,6,156535400,2401,10,1.21,-35.3617256,149.1643894,634.23,0.599,138.5051,0.185,0,1
366102,28:37.6,GPS,268784943,0,6,156535600,2401,10,1.21,-35.3617262,149.1643909,634.2,1.032,102.2161,0.143,0,1
366458,28:37.8,GPS,268984863,0,6,156535800,2401,10,1.21,-35.3617263,149.1643938,634.18,1.606,89.63071,0.105,0,1
366815,28:38.0,GPS,269184783,0,6,156536000,2401,10,1.21,-35.3617262,149.164398,634.16,2.18,84.08718,0.072,0,1
367171,28:38.2,GPS,269384703,0,6,156536200,2401,10,1.21,-35.3617257,149.1644033,634.14,2.718,81.28358,0.045,0,1
367533,28:38.4,GPS,269584623,0,6,156536400,2401,10,1.21,-35.3617248,149.1644097,634.14,3.204,79.87889,0.025,0,1
367889,28:38.6,GPS,269785376,0,6,156536600,2401,10,1.21,-35.3617237,149.1644172,634.14,3.639,79.3043,0.013,0,1
368245,28:38.8,GPS,269985296,0,6,156536800,2401,10,1.21,-35.3617224,149.1644255,634.13,4.041,79.21846,0.008,0,1
368602,28:39.0,GPS,270185216,0,6,156537000,2401,10,1.21,-35.361721,149.1644346,634.13,4.432,79.33586,0.008,0,1
368958,28:39.2,GPS,270385136,0,6,156537200,2401,10,1.21,-35.3617195,149.1644447,634.13,4.825,79.42773,0.01,0,1
369321,28:39.4,GPS,270585056,0,6,156537400,2401,10,1.21,-35.3617178,149.1644555,634.13,5.215,79.35828,0.013,0,1
369676,28:39.6,GPS,270784976,0,6,156537600,2401,10,1.21,-35.361716,149.1644672,634.13,5.59,79.15854,0.016,0,1
370032,28:39.8,GPS,270984896,0,6,156537800,2401,10,1.21,-35.361714,149.1644797,634.12,5.948,78.97825,0.017,0,1
370390,28:40.0,GPS,271184816,0,6,156538000,2401,10,1.21,-35.3617119,149.164493,634.12,6.297,78.9164,0.018,0,1
370746,28:40.2,GPS,271384736,0,6,156538200,2401,10,1.21,-35.3617097,149.1645069,634.11,6.634,78.96517,0.016,0,1
371109,28:40.4,GPS,271584656,0,6,156538400,2401,10,1.21,-35.3617074,149.1645217,634.11,6.949,79.06358,0.013,0,1
371314,28:40.5,GPS,271704608,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
371467,28:40.6,GPS,271785409,0,6,156538600,2401,10,1.21,-35.361705,149.164537,634.11,7.241,79.16185,0.011,0,1
371823,28:40.8,GPS,271985329,0,6,156538800,2401,10,1.21,-35.3617025,149.1645529,634.11,7.513,79.24257,0.009000001,0,1
372181,28:41.0,GPS,272185249,0,6,156539000,2401,10,1.21,-35.3616999,149.1645695,634.11,7.765,79.30749,0.007,0,1
372537,28:41.2,GPS,272385169,0,6,156539200,2401,10,1.21,-35.3616973,149.1645866,634.1,8.001,79.3599,0.006,0,1
372901,28:41.4,GPS,272585089,0,6,156539400,2401,10,1.21,-35.3616946,149.1646041,634.1,8.222,79.40272,0.005,0,1
373258,28:41.6,GPS,272785009,0,6,156539600,2401,10,1.21,-35.3616918,149.1646222,634.1,8.424001,79.43887,0.004,0,1
373614,28:41.8,GPS,272984929,0,6,156539800,2401,10,1.21,-35.3616891,149.1646406,634.1,8.606,79.46886,0.003,0,1
373972,28:42.0,GPS,273184849,0,6,156540000,2401,10,1.21,-35.3616862,149.1646595,634.1,8.766001,79.49572,0.002,0,1
374328,28:42.2,GPS,273384769,0,6,156540200,2401,10,1.21,-35.3616833,149.1646786,634.1,8.903001,79.52352,0.001,0,1
374691,28:42.4,GPS,273584689,0,6,156540400,2401,10,1.21,-35.3616804,149.164698,634.1,9.016001,79.55182,0,0,1
375049,28:42.6,GPS,273784609,0,6,156540600,2401,10,1.21,-35.3616775,149.1647176,634.1,9.102,79.577,-0.002,0,1
375404,28:42.8,GPS,273985362,0,6,156540800,2401,10,1.21,-35.3616744,149.1647375,634.1,9.162001,79.59751,-0.003,0,1
375763,28:43.0,GPS,274185282,0,6,156541000,2401,10,1.21,-35.3616715,149.1647573,634.1,9.203,79.61098,-0.003,0,1
376119,28:43.2,GPS,274385202,0,6,156541200,2401,10,1.21,-35.3616685,149.1647774,634.1,9.242001,79.61604,-0.002,0,1
376482,28:43.4,GPS,274585122,0,6,156541400,2401,10,1.21,-35.3616655,149.1647974,634.1,9.286,79.61725,0,0,1
376838,28:43.6,GPS,274785042,0,6,156541600,2401,10,1.21,-35.3616624,149.1648176,634.1,9.333,79.61888,0,0,1
377193,28:43.8,GPS,274984962,0,6,156541800,2401,10,1.21,-35.3616595,149.1648378,634.1,9.378,79.61901,-0.001,0,1
377552,28:44.0,GPS,275184882,0,6,156542000,2401,10,1.21,-35.3616564,149.1648582,634.1,9.419001,79.61595,-0.002,0,1
377908,28:44.2,GPS,275384802,0,6,156542200,2401,10,1.21,-35.3616533,149.1648786,634.11,9.458,79.61032,-0.003,0,1
378271,28:44.4,GPS,275584722,0,6,156542400,2401,10,1.21,-35.3616503,149.1648993,634.11,9.494,79.60266,-0.003,0,1
378500,28:44.5,GPS,275724666,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
378629,28:44.6,GPS,275784642,0,6,156542600,2401,10,1.21,-35.3616472,149.1649198,634.11,9.529,79.59479,-0.002,0,1
378984,28:44.8,GPS,275985395,0,6,156542800,2401,10,1.21,-35.3616441,149.1649405,634.11,9.562,79.58818,-0.002,0,1
379343,28:45.0,GPS,276185315,0,6,156543000,2401,10,1.21,-35.361641,149.1649612,634.11,9.593,79.58168,-0.002,0,1
379699,28:45.2,GPS,276385235,0,6,156543200,2401,10,1.21,-35.3616379,149.164982,634.11,9.621,79.57312,-0.002,0,1
380065,28:45.4,GPS,276585155,0,6,156543400,2401,10,1.21,-35.3616348,149.1650029,634.11,9.647,79.56211,-0.002,0,1
380420,28:45.6,GPS,276785075,0,6,156543600,2401,10,1.21,-35.3616316,149.1650239,634.11,9.673,79.54977,-0.001,0,1
380776,28:45.8,GPS,276984995,0,6,156543800,2401,10,1.21,-35.3616284,149.1650449,634.11,9.696,79.53804,0,0,1
381135,28:46.0,GPS,277184915,0,6,156544000,2401,10,1.21,-35.3616253,149.1650659,634.11,9.715,79.52632,0,0,1
381491,28:46.2,GPS,277384835,0,6,156544200,2401,10,1.21,-35.3616221,149.1650869,634.11,9.732,79.50991,0,0,1
381854,28:46.4,GPS,277584755,0,6,156544400,2401,10,1.21,-35.3616188,149.1651081,634.11,9.749001,79.48642,0,0,1
382209,28:46.6,GPS,277784675,0,6,156544600,2401,10,1.21,-35.3616157,149.1651292,634.11,9.766001,79.45766,-0.001,0,1
382565,28:46.8,GPS,277984595,0,6,156544800,2401,10,1.21,-35.3616124,149.1651503,634.11,9.783,79.4276,-0.001,0,1
382924,28:47.0,GPS,278185348,0,6,156545000,2401,10,1.21,-35.3616093,149.1651716,634.11,9.799001,79.39983,-0.001,0,1
383280,28:47.2,GPS,278385268,0,6,156545200,2401,10,1.21,-35.361606,149.1651928,634.11,9.812,79.37567,-0.001,0,1
383642,28:47.4,GPS,278585188,0,6,156545400,2401,10,1.21,-35.3616028,149.165214,634.11,9.824,79.35408,-0.001,0,1
384003,28:47.6,GPS,278785108,0,6,156545600,2401,10,1.21,-35.3615995,149.1652353,634.11,9.837001,79.33368,-0.001,0,1
384359,28:47.8,GPS,278985028,0,6,156545800,2401,10,1.21,-35.3615962,149.1652566,634.11,9.849001,79.31431,-0.001,0,1
384718,28:48.0,GPS,279184948,0,6,156546000,2401,10,1.21,-35.3615929,149.165278,634.11,9.859,79.29406,-0.001,0,1
385074,28:48.2,GPS,279384868,0,6,156546200,2401,10,1.21,-35.3615896,149.1652993,634.11,9.868,79.27243,-0.001,0,1
385436,28:48.4,GPS,279584788,0,6,156546400,2401,10,1.21,-35.3615863,149.1653207,634.11,9.876,79.25069,-0.001,0,1
385692,28:48.6,GPS,279744724,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
385794,28:48.6,GPS,279784708,0,6,156546600,2401,10,1.21,-35.361583,149.1653422,634.11,9.885,79.22928,-0.001,0,1
386150,28:48.8,GPS,279984628,0,6,156546800,2401,10,1.21,-35.3615797,149.1653635,634.11,9.894,79.20798,0,0,1
386509,28:49.0,GPS,280185381,0,6,156547000,2401,10,1.21,-35.3615764,149.165385,634.11,9.903001,79.18703,0,0,1
386865,28:49.2,GPS,280385301,0,6,156547200,2401,10,1.21,-35.361573,149.1654064,634.11,9.910001,79.16869,-0.001,0,1
387227,28:49.4,GPS,280585221,0,6,156547400,2401,10,1.21,-35.3615696,149.1654278,634.11,9.916,79.15504,-0.001,0,1
387583,28:49.6,GPS,280785141,0,6,156547600,2401,10,1.21,-35.3615663,149.1654492,634.11,9.921,79.14364,0,0,1
387939,28:49.8,GPS,280985061,0,6,156547800,2401,10,1.21,-35.3615629,149.1654707,634.11,9.929001,79.13269,0,0,1
388298,28:50.0,GPS,281184981,0,6,156548000,2401,10,1.21,-35.3615596,149.1654922,634.11,9.937,79.12427,0,0,1
388654,28:50.2,GPS,281384901,0,6,156548200,2401,10,1.21,-35.3615562,149.1655137,634.11,9.943001,79.11872,-0.001,0,1
389062,28:50.4,GPS,281584821,0,6,156548400,2401,10,1.21,-35.3615529,149.1655352,634.11,9.948001,79.11486,-0.001,0,1
389418,28:50.6,GPS,281784741,0,6,156548600,2401,10,1.21,-35.3615494,149.1655568,634.11,9.953,79.11198,-0.001,0,1
389774,28:50.8,GPS,281984661,0,6,156548800,2401,10,1.21,-35.3615461,149.1655784,634.12,9.958,79.10937,-0.001,0,1
390133,28:51.0,GPS,282184581,0,6,156549000,2401,10,1.21,-35.3615427,149.1655999,634.12,9.963,79.1076,-0.001,0,1
390489,28:51.2,GPS,282385334,0,6,156549200,2401,10,1.21,-35.3615393,149.1656214,634.12,9.967,79.10681,-0.001,0,1
390852,28:51.4,GPS,282585254,0,6,156549400,2401,10,1.21,-35.361536,149.165643,634.12,9.97,79.10631,0,0,1
391208,28:51.6,GPS,282785174,0,6,156549600,2401,10,1.21,-35.3615325,149.1656646,634.12,9.971001,79.10571,0,0,1
391564,28:51.8,GPS,282985094,0,6,156549800,2401,10,1.21,-35.3615292,149.1656861,634.12,9.973001,79.10477,0,0,1
391922,28:52.0,GPS,283185014,0,6,156550000,2401,10,1.21,-35.3615257,149.1657077,634.12,9.974001,79.10401,0,0,1
392279,28:52.2,GPS,283384934,0,6,156550200,2401,10,1.21,-35.3615224,149.1657293,634.12,9.974001,79.10409,0.001,0,1
392641,28:52.4,GPS,283584854,0,6,156550400,2401,10,1.21,-35.361519,149.1657508,634.12,9.971001,79.10692,0,0,1
392971,28:52.6,GPS,283764782,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
392999,28:52.6,GPS,283784774,0,6,156550600,2401,10,1.21,-35.3615156,149.1657725,634.12,9.953,79.11522,-0.001,0,1
393357,28:52.8,GPS,283984694,0,6,156550800,2401,10,1.21,-35.3615123,149.165794,634.12,9.901,79.12947,-0.004,0,1
393715,28:53.0,GPS,284184614,0,6,156551000,2401,10,1.21,-35.3615089,149.1658153,634.12,9.809,79.14677,-0.006,0,1
394072,28:53.2,GPS,284385367,0,6,156551200,2401,10,1.21,-35.3615056,149.1658364,634.12,9.676001,79.16424,-0.007,0,1
394434,28:53.4,GPS,284585287,0,6,156551400,2401,10,1.21,-35.3615024,149.1658571,634.12,9.506001,79.18091,-0.006,0,1
394791,28:53.6,GPS,284785207,0,6,156551600,2401,10,1.21,-35.3614992,149.1658775,634.12,9.299001,79.19685,-0.004,0,1
395147,28:53.8,GPS,284985127,0,6,156551800,2401,10,1.21,-35.3614961,149.1658974,634.12,9.06,79.21281,-0.002,0,1
395505,28:54.0,GPS,285185047,0,6,156552000,2401,10,1.21,-35.3614931,149.1659167,634.12,8.787001,79.22935,-0.001,0,1
395862,28:54.2,GPS,285384967,0,6,156552200,2401,10,1.21,-35.3614902,149.1659353,634.12,8.474,79.2457,0,0,1
396224,28:54.4,GPS,285584887,0,6,156552400,2401,10,1.21,-35.3614874,149.1659533,634.12,8.120001,79.26166,0.002,0,1
396581,28:54.6,GPS,285784807,0,6,156552600,2401,10,1.21,-35.3614848,149.1659705,634.12,7.723001,79.27581,0.004,0,1
396937,28:54.8,GPS,285984727,0,6,156552800,2401,10,1.21,-35.3614823,149.1659867,634.12,7.282001,79.29433,0.006,0,1
397296,28:55.0,GPS,286184647,0,6,156553000,2401,10,1.21,-35.3614799,149.166002,634.12,6.803,79.40693,0.008,0,1
397652,28:55.2,GPS,286385400,0,6,156553200,2401,10,1.21,-35.3614778,149.1660162,634.12,6.302001,79.81216,0.009000001,0,1
398015,28:55.4,GPS,286585320,0,6,156553400,2401,10,1.21,-35.3614759,149.1660293,634.11,5.791,80.70456,0.008,0,1
398370,28:55.6,GPS,286785240,0,6,156553600,2401,10,1.21,-35.3614745,149.1660413,634.11,5.274,82.24099,0.007,0,1
398726,28:55.8,GPS,286985160,0,6,156553800,2401,10,1.21,-35.3614735,149.1660523,634.11,4.758,84.61988,0.005,0,1
399084,28:56.0,GPS,287185080,0,6,156554000,2401,10,1.21,-35.3614729,149.1660622,634.11,4.249,88.13376,0.004,0,1
399440,28:56.2,GPS,287385000,0,6,156554200,2401,10,1.21,-35.3614729,149.166071,634.11,3.763,93.20676,0.004,0,1
399802,28:56.4,GPS,287584920,0,6,156554400,2401,10,1.21,-35.3614736,149.1660787,634.11,3.325,100.4056,0.007,0,1
400157,28:56.6,GPS,287784840,0,6,156554600,2401,10,1.21,-35.361475,149.1660854,634.11,2.982,110.2061,0.011,0,1
400159,28:56.6,GPS,287784840,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
400519,28:56.8,GPS,287984760,0,6,156554800,2401,10,1.21,-35.3614773,149.1660911,634.1,2.786,122.3755,0.015,0,1
400876,28:57.0,GPS,288184680,0,6,156555000,2401,10,1.21,-35.3614804,149.1660958,634.1,2.745,135.4906,0.016,0,1
401232,28:57.2,GPS,288384600,0,6,156555200,2401,10,1.21,-35.3614843,149.1660996,634.1,2.822,147.6849,0.012,0,1
401594,28:57.4,GPS,288585353,0,6,156555400,2401,10,1.21,-35.361489,149.1661025,634.1,2.98,157.5188,0.005,0,1
401949,28:57.6,GPS,288785273,0,6,156555600,2401,10,1.21,-35.3614942,149.1661047,634.1,3.181,164.4719,-0.001,0,1
402308,28:57.8,GPS,288985193,0,6,156555800,2401,10,1.21,-35.3615,149.1661062,634.1,3.388,168.9386,-0.006,0,1
402665,28:58.0,GPS,289185113,0,6,156556000,2401,10,1.21,-35.3615061,149.1661075,634.1,3.579,171.6373,-0.008,0,1
403022,28:58.2,GPS,289385033,0,6,156556200,2401,10,1.21,-35.3615126,149.1661087,634.1,3.747,173.1638,-0.007,0,1
403385,28:58.4,GPS,289584953,0,6,156556400,2401,10,1.21,-35.3615195,149.1661096,634.1,3.892,173.9193,-0.006,0,1
403739,28:58.6,GPS,289784873,0,6,156556600,2401,10,1.21,-35.3615266,149.1661105,634.1,4.015,174.1667,-0.006,0,1
404096,28:58.8,GPS,289984793,0,6,156556800,2401,10,1.21,-35.3615338,149.1661114,634.1,4.119,174.0684,-0.005,0,1
404454,28:59.0,GPS,290184713,0,6,156557000,2401,10,1.21,-35.3615413,149.1661124,634.1,4.208,173.738,-0.005,0,1
404810,28:59.2,GPS,290384633,0,6,156557200,2401,10,1.21,-35.3615489,149.1661134,634.11,4.283,173.3167,-0.005,0,1
405172,28:59.4,GPS,290585386,0,6,156557400,2401,10,1.21,-35.3615566,149.1661146,634.11,4.348,172.9562,-0.004,0,1
405527,28:59.6,GPS,290785306,0,6,156557600,2401,10,1.21,-35.3615644,149.1661158,634.11,4.403,172.708,-0.004,0,1
405884,28:59.8,GPS,290985226,0,6,156557800,2401,10,1.21,-35.3615722,149.166117,634.11,4.45,172.5295,-0.003,0,1
406241,29:00.0,GPS,291185146,0,6,156558000,2401,10,1.21,-35.3615802,149.1661183,634.11,4.491,172.364,-0.003,0,1
406596,29:00.2,GPS,291385066,0,6,156558200,2401,10,1.21,-35.3615882,149.1661196,634.11,4.526,172.1768,-0.002,0,1
406960,29:00.4,GPS,291584986,0,6,156558400,2401,10,1.21,-35.3615963,149.1661211,634.11,4.556,171.9676,-0.001,0,1
407314,29:00.6,GPS,291784906,0,6,156558600,2401,10,1.21,-35.3616044,149.1661224,634.11,4.582,171.7524,0,0,1
407342,29:00.6,GPS,291804898,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
407673,29:00.8,GPS,291984826,0,6,156558800,2401,10,1.21,-35.3616126,149.1661239,634.11,4.605,171.5456,0,0,1
408031,29:01.0,GPS,292184746,0,6,156559000,2401,10,1.21,-35.3616208,149.1661254,634.11,4.625,171.3556,0,0,1
408386,29:01.2,GPS,292384666,0,6,156559200,2401,10,1.21,-35.3616291,149.166127,634.11,4.642,171.19,0,0,1
408750,29:01.4,GPS,292584586,0,6,156559400,2401,10,1.21,-35.3616373,149.1661285,634.11,4.657,171.0542,0,0,1
409105,29:01.6,GPS,292785339,0,6,156559600,2401,10,1.21,-35.3616456,149.1661302,634.11,4.67,170.9478,0,0,1
409462,29:01.8,GPS,292985259,0,6,156559800,2401,10,1.21,-35.3616538,149.1661318,634.11,4.682,170.868,0,0,1
409819,29:02.0,GPS,293185179,0,6,156560000,2401,10,1.21,-35.3616622,149.1661335,634.11,4.692,170.8112,0,0,1
410175,29:02.2,GPS,293385099,0,6,156560200,2401,10,1.21,-35.3616705,149.1661351,634.11,4.701,170.7742,0,0,1
410538,29:02.4,GPS,293585019,0,6,156560400,2401,10,1.21,-35.3616788,149.1661368,634.11,4.709,170.7547,0,0,1
410892,29:02.6,GPS,293784939,0,6,156560600,2401,10,1.21,-35.3616872,149.1661384,634.11,4.716,170.7494,0,0,1
411251,29:02.8,GPS,293984859,0,6,156560800,2401,10,1.21,-35.3616956,149.1661401,634.11,4.722,170.754,0,0,1
411609,29:03.0,GPS,294184779,0,6,156561000,2401,10,1.21,-35.3617039,149.1661418,634.11,4.727,170.7652,0,0,1
411964,29:03.2,GPS,294384699,0,6,156561200,2401,10,1.21,-35.3617124,149.1661434,634.11,4.733,170.7809,0,0,1
412327,29:03.4,GPS,294584619,0,6,156561400,2401,10,1.21,-35.3617208,149.1661451,634.11,4.738,170.7982,0,0,1
412682,29:03.6,GPS,294785372,0,6,156561600,2401,10,1.21,-35.3617292,149.1661468,634.11,4.742,170.8156,0,0,1
413039,29:03.8,GPS,294985292,0,6,156561800,2401,10,1.21,-35.3617376,149.1661485,634.11,4.746,170.8324,0,0,1
413396,29:04.0,GPS,295185212,0,6,156562000,2401,10,1.21,-35.3617459,149.1661501,634.11,4.75,170.8486,0,0,1
413752,29:04.2,GPS,295385132,0,6,156562200,2401,10,1.21,-35.3617544,149.1661518,634.11,4.754,170.8633,0,0,1
414115,29:04.4,GPS,295585052,0,6,156562400,2401,10,1.21,-35.3617629,149.1661534,634.11,4.758,170.8754,0,0,1
414469,29:04.6,GPS,295784972,0,6,156562600,2401,10,1.21,-35.3617713,149.1661551,634.11,4.761,170.8829,0,0,1
414523,29:04.6,GPS,295824956,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
414827,29:04.8,GPS,295984892,0,6,156562800,2401,10,1.21,-35.3617797,149.1661568,634.11,4.765,170.8859,0,0,1
415186,29:05.0,GPS,296184812,0,6,156563000,2401,10,1.21,-35.3617882,149.1661584,634.11,4.769,170.886,0,0,1
415541,29:05.2,GPS,296384732,0,6,156563200,2401,10,1.21,-35.3617967,149.1661601,634.11,4.772,170.8826,0,0,1
415904,29:05.4,GPS,296584652,0,6,156563400,2401,10,1.21,-35.3618051,149.1661618,634.11,4.775,170.8759,0,0,1
416259,29:05.6,GPS,296785405,0,6,156563600,2401,10,1.21,-35.3618136,149.1661634,634.11,4.778,170.8678,0,0,1
416614,29:05.8,GPS,296985325,0,6,156563800,2401,10,1.21,-35.3618221,149.1661651,634.11,4.78,170.8583,0,0,1
416973,29:06.0,GPS,297185245,0,6,156564000,2401,10,1.21,-35.3618306,149.1661668,634.11,4.782,170.8438,0,0,1
417329,29:06.2,GPS,297385165,0,6,156564200,2401,10,1.21,-35.361839,149.1661685,634.11,4.784,170.8237,0,0,1
417692,29:06.4,GPS,297585085,0,6,156564400,2401,10,1.21,-35.3618475,149.1661701,634.11,4.787,170.8003,0,0,1
418046,29:06.6,GPS,297785005,0,6,156564600,2401,10,1.21,-35.361856,149.1661718,634.11,4.789,170.7746,0,0,1
418401,29:06.8,GPS,297984925,0,6,156564800,2401,10,1.21,-35.3618645,149.1661735,634.11,4.792,170.7461,0,0,1
418761,29:07.0,GPS,298184845,0,6,156565000,2401,10,1.21,-35.361873,149.1661752,634.11,4.794,170.7144,0,0,1
419116,29:07.2,GPS,298384765,0,6,156565200,2401,10,1.21,-35.3618815,149.1661769,634.11,4.796,170.6806,0,0,1
419479,29:07.4,GPS,298584685,0,6,156565400,2401,10,1.21,-35.36189,149.1661786,634.11,4.798,170.6456,0,0,1
419834,29:07.6,GPS,298784605,0,6,156565600,2401,10,1.21,-35.3618985,149.1661804,634.11,4.8,170.6083,0,0,1
420191,29:07.8,GPS,298985358,0,6,156565800,2401,10,1.21,-35.361907,149.1661821,634.11,4.801,170.5693,0,0,1
420550,29:08.0,GPS,299185278,0,6,156566000,2401,10,1.21,-35.3619155,149.1661838,634.11,4.803,170.5297,0,0,1
420906,29:08.2,GPS,299385198,0,6,156566200,2401,10,1.21,-35.3619241,149.1661856,634.11,4.805,170.4896,0,0,1
421269,29:08.4,GPS,299585118,0,6,156566400,2401,10,1.21,-35.3619326,149.1661873,634.11,4.807,170.4503,0,0,1
421623,29:08.6,GPS,299785038,0,6,156566600,2401,10,1.21,-35.3619411,149.1661891,634.11,4.81,170.4117,0,0,1
421677,29:08.6,GPS,299825022,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
421980,29:08.8,GPS,299984958,0,6,156566800,2401,10,1.21,-35.3619496,149.1661909,634.11,4.813,170.3735,0,0,1
422340,29:09.0,GPS,300184878,0,6,156567000,2401,10,1.21,-35.3619581,149.1661927,634.11,4.815,170.3354,0,0,1
422695,29:09.2,GPS,300384798,0,6,156567200,2401,10,1.21,-35.3619666,149.1661945,634.11,4.817,170.2995,0.001,0,1
423057,29:09.4,GPS,300584718,0,6,156567400,2401,10,1.21,-35.3619752,149.1661963,634.11,4.819,170.2692,0.001,0,1
423416,29:09.6,GPS,300784638,0,6,156567600,2401,10,1.21,-35.3619838,149.1661981,634.11,4.821,170.2456,0.001,0,1
423771,29:09.8,GPS,300985391,0,6,156567800,2401,10,1.21,-35.3619923,149.1661998,634.11,4.823,170.2263,0.001,0,1
424130,29:10.0,GPS,301185311,0,6,156568000,2401,10,1.21,-35.3620008,149.1662016,634.11,4.824,170.2074,0.001,0,1
424486,29:10.2,GPS,301385231,0,6,156568200,2401,10,1.21,-35.3620094,149.1662035,634.11,4.825,170.184,0.001,0,1
424848,29:10.4,GPS,301585151,0,6,156568400,2401,10,1.21,-35.3620179,149.1662053,634.1,4.827,170.1523,0.001,0,1
425203,29:10.6,GPS,301785071,0,6,156568600,2401,10,1.21,-35.3620265,149.1662071,634.1,4.828,170.1169,0,0,1
425558,29:10.8,GPS,301984991,0,6,156568800,2401,10,1.21,-35.362035,149.1662089,634.1,4.83,170.0853,0,0,1
425918,29:11.0,GPS,302184911,0,6,156569000,2401,10,1.21,-35.3620436,149.1662107,634.1,4.831,170.0583,0,0,1
426273,29:11.2,GPS,302384831,0,6,156569200,2401,10,1.21,-35.3620521,149.1662126,634.1,4.832,170.0335,0,0,1
426636,29:11.4,GPS,302584751,0,6,156569400,2401,10,1.21,-35.3620607,149.1662144,634.1,4.834,170.0102,0,0,1
426992,29:11.6,GPS,302784671,0,6,156569600,2401,10,1.21,-35.3620693,149.1662163,634.1,4.835,169.989,0,0,1
427347,29:11.8,GPS,302984591,0,6,156569800,2401,10,1.21,-35.3620778,149.1662181,634.1,4.837,169.9706,0,0,1
427706,29:12.0,GPS,303185344,0,6,156570000,2401,10,1.21,-35.3620863,149.16622,634.1,4.838,169.9546,0,0,1
428062,29:12.2,GPS,303385264,0,6,156570200,2401,10,1.21,-35.3620949,149.1662218,634.1,4.839,169.9391,0,0,1
428424,29:12.4,GPS,303585184,0,6,156570400,2401,10,1.21,-35.3621034,149.1662237,634.1,4.84,169.9194,0,0,1
428779,29:12.6,GPS,303785104,0,6,156570600,2401,10,1.21,-35.362112,149.1662256,634.1,4.84,169.8928,-0.001,0,1
428857,29:12.7,GPS,303845080,1,1,0,0,0,-0.01,0,0,0,0,0,0,0,0
429136,29:12.8,GPS,303985024,0,6,156570800,2401,10,1.21,-35.3621206,149.1662274,634.1,4.841,169.8622,-0.001,0,1
429498,29:13.0,GPS,304184944,0,6,156571000,2401,10,1.21,-35.3621292,149.1662293,634.1,4.841,169.8319,-0.001,0,1
429853,29:13.2,GPS,304384864,0,6,156571200,2401,10,1.21,-35.3621377,149.1662312,634.11,4.841,169.8064,-0.001,0,1
430214,29:13.4,GPS,304584784,0,6,156571400,2401,10,1.21,-35.3621463,149.1662331,634.11,4.841,169.7884,-0.001,0,1
430571,29:13.6,GPS,304784704,0,6,156571600,2401,10,1.21,-35.3621549,149.166235,634.11,4.841,169.7765,0,0,1
430926,29:13.8,GPS,304984624,0,6,156571800,2401,10,1.21,-35.3621634,149.1662369,634.11,4.842,169.7693,0,0,1
431284,29:14.0,GPS,305185377,0,6,156572000,2401,10,1.21,-35.362172,149.1662388,634.11,4.842,169.7676,0,0,1
431641,29:14.2,GPS,305385297,0,6,156572200,2401,10,1.21,-35.3621805,149.1662407,634.11,4.843,169.7703,0.001,0,1
432002,29:14.4,GPS,305585217,0,6,156572400,2401,10,1.21,-35.362189,149.1662426,634.11,4.843,169.7744,0.001,0,1
432358,29:14.6,GPS,305785137,0,6,156572600,2401,10,1.21,-35.3621976,149.1662445,634.1,4.844,169.7779,0.001,0,1
432713,29:14.8,GPS,305985057,0,6,156572800,2401,10,1.21,-35.3622062,149.1662463,634.1,4.844,169.7823,0.002,0,1
433072,29:15.0,GPS,306184977,0,6,156573000,2401,10,1.21,-35.3622147,149.1662482,634.1,4.845,169.7869,0.002,0,1
433428,29:15.2,GPS,306384897,0,6,156573200,2401,10,1.21,-35.3622234,149.1662501,634.1,4.845,169.7897,0.002,0,1
433789,29:15.4,GPS,306584817,0,6,156573400,2401,10,1.21,-35.362232,149.166252,634.1,4.846,169.791,0.002,0,1
