Timestamp,SrcPort,DstPort,Length,MsgID,Protocol,Label
1768228015527802,5760,58419,,264,1,0
1768228015529327,52931,14550,47.0,264,0,0
1768228015613439,52931,14550,48.0,163,0,0
1768228015617922,52931,14550,44.0,178,0,0
1768228015620742,52931,14550,48.0,30,0,0
1768228015625478,52931,14550,48.0,33,0,0
1768228015629060,52931,14550,39.0,74,0,0
1768228015633778,52931,14550,51.0,1,0,0
1768228015640091,52931,14550,22.0,125,0,0
1768228015643278,52931,14550,27.0,152,0,0
1768228015645994,52931,14550,43.0,62,0,0
1768228015651121,52931,14550,26.0,42,0,0
1768228015655957,52931,14550,32.0,36,0,0
1768228015658885,52931,14550,62.0,65,0,0
1768228015661528,52931,14550,49.0,27,0,0
1768228015664137,52931,14550,44.0,116,0,0
1768228015666308,52931,14550,42.0,129,0,0
1768228015668426,52931,14550,34.0,29,0,0
1768228015669992,52931,14550,34.0,137,0,0
1768228015672449,52931,14550,60.0,24,0,0
1768228015676111,52931,14550,53.0,124,0,0
1768228015679162,52931,14550,31.0,2,0,0
1768228015681068,52931,14550,64.0,164,0,0
1768228015683128,52931,14550,24.0,168,0,0
1768228015685284,52931,14550,42.0,136,0,0
1768228015686794,52931,14550,42.0,193,0,0
1768228015689167,52931,14550,48.0,32,0,0
1768228015691007,52931,14550,40.0,241,0,0
1768228015693235,52931,14550,70.0,87,0,0
1768228015695849,52931,14550,61.0,147,0,0
1768228015697628,52931,14550,64.0,11030,0,0
1768228015699151,58419,5760,,0,1,0
1768228015743143,52931,14550,21.0,46,0,0
1768228015746094,52931,14550,39.0,253,0,0
1768228015748252,52931,14550,34.0,253,0,0
1768228015865743,52931,14550,48.0,163,0,0
1768228015868834,52931,14550,44.0,178,0,0
1768228015871673,52931,14550,48.0,30,0,0
1768228015876158,52931,14550,48.0,33,0,0
1768228015878742,52931,14550,39.0,74,0,0
1768228015885735,52931,14550,51.0,1,0,0
1768228015889860,52931,14550,22.0,125,0,0
1768228015892387,52931,14550,27.0,152,0,0
1768228015893884,52931,14550,45.0,62,0,0
1768228015896572,52931,14550,26.0,42,0,0
1768228015900275,52931,14550,32.0,36,0,0
1768228015902807,52931,14550,62.0,65,0,0
1768228015905266,52931,14550,49.0,27,0,0
1768228015907549,52931,14550,44.0,116,0,0
1768228015909806,52931,14550,42.0,129,0,0
1768228015911486,52931,14550,34.0,29,0,0
1768228015913942,52931,14550,34.0,137,0,0
1768228015916532,52931,14550,60.0,24,0,0
1768228015918662,52931,14550,53.0,124,0,0
1768228015920952,52931,14550,31.0,2,0,0
1768228015923144,52931,14550,64.0,164,0,0
1768228015925035,52931,14550,24.0,168,0,0
1768228015927317,52931,14550,42.0,136,0,0
1768228015929758,52931,14550,42.0,193,0,0
1768228015932408,52931,14550,48.0,32,0,0
1768228015933979,52931,14550,40.0,241,0,0
1768228015936235,52931,14550,70.0,87,0,0
1768228015938742,52931,14550,61.0,147,0,0
1768228015941211,52931,14550,64.0,11030,0,0
1768228015942406,5760,58419,,0,1,0
1768228015945426,52931,14550,29.0,0,0,0
1768228016035012,5760,58419,,264,1,0
1768228016037877,52931,14550,47.0,264,0,0
1768228016119743,52931,14550,48.0,163,0,0
1768228016122421,52931,14550,44.0,178,0,0
1768228016124071,52931,14550,48.0,30,0,0
1768228016129255,52931,14550,48.0,33,0,0
1768228016131923,52931,14550,39.0,74,0,0
1768228016136459,52931,14550,51.0,1,0,0
1768228016139765,52931,14550,22.0,125,0,0
1768228016141789,52931,14550,27.0,152,0,0
1768228016143470,52931,14550,45.0,62,0,0
1768228016146599,52931,14550,26.0,42,0,0
1768228016150358,52931,14550,32.0,36,0,0
1768228016152266,52931,14550,62.0,65,0,0
1768228016153774,52931,14550,49.0,27,0,0
1768228016155465,52931,14550,44.0,116,0,0
1768228016157120,52931,14550,42.0,129,0,0
1768228016159136,52931,14550,34.0,29,0,0
1768228016161477,52931,14550,34.0,137,0,0
1768228016163640,52931,14550,60.0,24,0,0
1768228016165628,52931,14550,53.0,124,0,0
1768228016167483,52931,14550,31.0,2,0,0
1768228016169798,52931,14550,64.0,164,0,0
1768228016171646,52931,14550,24.0,168,0,0
1768228016174053,52931,14550,42.0,136,0,0
1768228016175955,52931,14550,42.0,193,0,0
1768228016178035,52931,14550,48.0,32,0,0
1768228016180231,52931,14550,40.0,241,0,0
1768228016182157,52931,14550,70.0,87,0,0
1768228016183990,52931,14550,61.0,147,0,0
1768228016186082,52931,14550,64.0,11030,0,0
1768228016370280,52931,14550,48.0,163,0,0
1768228016372479,52931,14550,44.0,178,0,0
1768228016376293,52931,14550,48.0,30,0,0
1768228016382980,52931,14550,48.0,33,0,0
1768228016385399,52931,14550,39.0,74,0,0
1768228016391244,52931,14550,51.0,1,0,0
1768228016397625,52931,14550,22.0,125,0,0
1768228016400960,52931,14550,27.0,152,0,0
1768228016405111,52931,14550,45.0,62,0,0
1768228016409502,52931,14550,26.0,42,0,0
1768228016413561,52931,14550,32.0,36,0,0
1768228016418637,52931,14550,62.0,65,0,0
1768228016420955,52931,14550,49.0,27,0,0
1768228016423136,52931,14550,44.0,116,0,0
1768228016427985,52931,14550,42.0,129,0,0
1768228016430483,52931,14550,34.0,29,0,0
1768228016433742,52931,14550,34.0,137,0,0
1768228016436114,52931,14550,60.0,24,0,0
1768228016440599,52931,14550,53.0,124,0,0
1768228016443480,52931,14550,31.0,2,0,0
1768228016447807,52931,14550,64.0,164,0,0
1768228016451179,52931,14550,24.0,168,0,0
1768228016454078,52931,14550,42.0,136,0,0
1768228016455997,52931,14550,42.0,193,0,0
1768228016458084,52931,14550,48.0,32,0,0
1768228016460698,52931,14550,40.0,241,0,0
1768228016464415,52931,14550,70.0,87,0,0
1768228016467138,52931,14550,61.0,147,0,0
1768228016471907,52931,14550,64.0,11030,0,0
1768228016535701,5760,58419,,264,1,0
1768228016536985,52931,14550,47.0,264,0,0
1768228016623668,52931,14550,48.0,163,0,0
1768228016627297,52931,14550,44.0,178,0,0
1768228016630614,52931,14550,48.0,30,0,0
1768228016641777,52931,14550,48.0,33,0,0
1768228016645509,52931,14550,39.0,74,0,0
1768228016648454,52931,14550,51.0,1,0,0
1768228016652878,52931,14550,22.0,125,0,0
1768228016655319,52931,14550,27.0,152,0,0
1768228016658963,52931,14550,45.0,62,0,0
1768228016661858,52931,14550,26.0,42,0,0
1768228016665795,52931,14550,32.0,36,0,0
1768228016668187,52931,14550,62.0,65,0,0
1768228016670583,52931,14550,49.0,27,0,0
1768228016672472,52931,14550,44.0,116,0,0
1768228016675471,52931,14550,42.0,129,0,0
1768228016677092,52931,14550,34.0,29,0,0
1768228016679535,52931,14550,34.0,137,0,0
1768228016681513,52931,14550,60.0,24,0,0
1768228016683751,52931,14550,53.0,124,0,0
1768228016686449,52931,14550,31.0,2,0,0
1768228016687787,52931,14550,64.0,164,0,0
1768228016689538,52931,14550,24.0,168,0,0
1768228016692000,52931,14550,42.0,136,0,0
1768228016693475,52931,14550,42.0,193,0,0
1768228016695690,52931,14550,48.0,32,0,0
1768228016698443,52931,14550,40.0,241,0,0
1768228016700854,52931,14550,70.0,87,0,0
1768228016703398,52931,14550,61.0,147,0,0
1768228016705787,52931,14550,64.0,11030,0,0
1768228016707791,58419,5760,,0,1,0
1768228016876677,52931,14550,48.0,163,0,0
1768228016878822,52931,14550,44.0,178,0,0
1768228016880093,52931,14550,48.0,30,0,0
1768228016883300,52931,14550,48.0,33,0,0
1768228016886228,52931,14550,39.0,74,0,0
1768228016893145,52931,14550,51.0,1,0,0
1768228016898452,52931,14550,22.0,125,0,0
1768228016902590,52931,14550,27.0,152,0,0
1768228016905641,52931,14550,45.0,62,0,0
1768228016908976,52931,14550,26.0,42,0,0
1768228016912034,52931,14550,32.0,36,0,0
1768228016914464,52931,14550,62.0,65,0,0
1768228016915885,52931,14550,49.0,27,0,0
1768228016917239,52931,14550,44.0,116,0,0
1768228016918840,52931,14550,42.0,129,0,0
1768228016920046,52931,14550,34.0,29,0,0
1768228016925053,52931,14550,34.0,137,0,0
1768228016927223,52931,14550,60.0,24,0,0
1768228016929624,52931,14550,53.0,124,0,0
1768228016931924,52931,14550,31.0,2,0,0
1768228016933687,52931,14550,64.0,164,0,0
1768228016934903,52931,14550,24.0,168,0,0
1768228016937228,52931,14550,42.0,136,0,0
1768228016938878,52931,14550,42.0,193,0,0
1768228016941033,52931,14550,48.0,32,0,0
1768228016942969,52931,14550,40.0,241,0,0
1768228016946675,52931,14550,70.0,87,0,0
1768228016947321,5760,58419,,0,1,0
1768228016949810,52931,14550,61.0,147,0,0
1768228016952310,52931,14550,64.0,11030,0,0
1768228016955268,52931,14550,29.0,0,0,0
1768228017036800,5760,58419,,264,1,0
1768228017037863,52931,14550,47.0,264,0,0
1768228017124079,52931,14550,48.0,163,0,0
1768228017125802,52931,14550,44.0,178,0,0
1768228017129320,52931,14550,48.0,30,0,0
1768228017131002,52931,14550,48.0,33,0,0
1768228017132827,52931,14550,39.0,74,0,0
1768228017135697,52931,14550,51.0,1,0,0
1768228017138214,52931,14550,22.0,125,0,0
1768228017139864,52931,14550,27.0,152,0,0
1768228017142082,52931,14550,45.0,62,0,0
1768228017145484,52931,14550,26.0,42,0,0
1768228017147841,52931,14550,32.0,36,0,0
1768228017149562,52931,14550,62.0,65,0,0
1768228017150935,52931,14550,49.0,27,0,0
1768228017152321,52931,14550,44.0,116,0,0
1768228017154130,52931,14550,42.0,129,0,0
1768228017155588,52931,14550,34.0,29,0,0
1768228017157074,52931,14550,34.0,137,0,0
1768228017158907,52931,14550,60.0,24,0,0
1768228017161194,52931,14550,53.0,124,0,0
1768228017162875,52931,14550,31.0,2,0,0
1768228017164309,52931,14550,64.0,164,0,0
1768228017165737,52931,14550,24.0,168,0,0
1768228017167478,52931,14550,42.0,136,0,0
1768228017169155,52931,14550,42.0,193,0,0
1768228017171360,52931,14550,48.0,32,0,0
1768228017173501,52931,14550,40.0,241,0,0
1768228017174965,52931,14550,70.0,87,0,0
1768228017176657,52931,14550,61.0,147,0,0
1768228017178706,52931,14550,64.0,11030,0,0
1768228017282951,58419,5760,,66,1,0
1768228017377329,52931,14550,48.0,163,0,0
1768228017379709,52931,14550,44.0,178,0,0
1768228017380992,52931,14550,48.0,30,0,0
1768228017383254,52931,14550,48.0,33,0,0
1768228017384643,52931,14550,39.0,74,0,0
1768228017392837,52931,14550,51.0,1,0,0
1768228017397523,52931,14550,22.0,125,0,0
1768228017400426,52931,14550,27.0,152,0,0
1768228017402738,52931,14550,45.0,62,0,0
1768228017407499,52931,14550,26.0,42,0,0
1768228017413002,52931,14550,32.0,36,0,0
1768228017416463,52931,14550,62.0,65,0,0
1768228017420291,52931,14550,49.0,27,0,0
1768228017424167,52931,14550,44.0,116,0,0
1768228017427028,52931,14550,42.0,129,0,0
1768228017430053,52931,14550,34.0,29,0,0
1768228017431720,52931,14550,34.0,137,0,0
1768228017433215,52931,14550,60.0,24,0,0
1768228017437813,52931,14550,53.0,124,0,0
1768228017442379,52931,14550,31.0,2,0,0
1768228017444873,52931,14550,64.0,164,0,0
1768228017446633,52931,14550,24.0,168,0,0
1768228017448575,52931,14550,42.0,136,0,0
1768228017449802,52931,14550,42.0,193,0,0
1768228017452142,52931,14550,48.0,32,0,0
1768228017453781,52931,14550,40.0,241,0,0
1768228017455487,52931,14550,70.0,87,0,0
1768228017458549,52931,14550,61.0,147,0,0
1768228017461519,52931,14550,64.0,11030,0,0
1768228017544387,5760,58419,,264,1,0
1768228017545765,52931,14550,47.0,264,0,0
1768228017628403,52931,14550,48.0,163,0,0
1768228017631442,52931,14550,44.0,178,0,0
1768228017632810,52931,14550,48.0,30,0,0
1768228017634869,52931,14550,48.0,33,0,0
1768228017636462,52931,14550,39.0,74,0,0
1768228017639670,52931,14550,51.0,1,0,0
1768228017643384,52931,14550,22.0,125,0,0
1768228017645077,52931,14550,27.0,152,0,0
1768228017646976,52931,14550,45.0,62,0,0
1768228017649069,52931,14550,26.0,42,0,0
1768228017652228,52931,14550,32.0,36,0,0
1768228017654519,52931,14550,62.0,65,0,0
1768228017656556,52931,14550,49.0,27,0,0
1768228017657967,52931,14550,44.0,116,0,0
1768228017659640,52931,14550,42.0,129,0,0
1768228017661668,52931,14550,34.0,29,0,0
1768228017662991,52931,14550,34.0,137,0,0
1768228017664931,52931,14550,60.0,24,0,0
1768228017667222,52931,14550,53.0,124,0,0
1768228017669181,52931,14550,31.0,2,0,0
1768228017670480,52931,14550,64.0,164,0,0
1768228017671918,52931,14550,24.0,168,0,0
1768228017673926,52931,14550,42.0,136,0,0
1768228017675302,52931,14550,42.0,193,0,0
1768228017677364,52931,14550,48.0,32,0,0
1768228017678884,52931,14550,40.0,241,0,0
1768228017680523,52931,14550,70.0,87,0,0
1768228017682392,52931,14550,61.0,147,0,0
1768228017684379,52931,14550,64.0,11030,0,0
1768228017708393,58419,5760,,0,1,0
1768228017879964,52931,14550,48.0,163,0,0
1768228017881818,52931,14550,44.0,178,0,0
1768228017884438,52931,14550,48.0,30,0,0
1768228017887554,52931,14550,48.0,33,0,0
1768228017890626,52931,14550,39.0,74,0,0
1768228017893923,52931,14550,51.0,1,0,0
1768228017901092,52931,14550,22.0,125,0,0
1768228017904627,52931,14550,27.0,152,0,0
1768228017907203,52931,14550,45.0,62,0,0
1768228017912021,52931,14550,26.0,42,0,0
1768228017914842,52931,14550,32.0,36,0,0
1768228017917110,52931,14550,62.0,65,0,0
1768228017918971,52931,14550,49.0,27,0,0
1768228017923444,52931,14550,44.0,116,0,0
1768228017925446,52931,14550,42.0,129,0,0
1768228017927061,52931,14550,34.0,29,0,0
1768228017928261,52931,14550,34.0,137,0,0
1768228017930715,52931,14550,60.0,24,0,0
1768228017933084,52931,14550,53.0,124,0,0
1768228017936498,52931,14550,31.0,2,0,0
1768228017938809,52931,14550,64.0,164,0,0
1768228017940423,52931,14550,24.0,168,0,0
1768228017943407,52931,14550,42.0,136,0,0
1768228017946269,52931,14550,42.0,193,0,0
1768228017949302,52931,14550,48.0,32,0,0
1768228017950060,5760,58419,,0,1,0
1768228017951964,52931,14550,40.0,241,0,0
1768228017953596,52931,14550,70.0,87,0,0
1768228017958204,52931,14550,61.0,147,0,0
1768228017960123,52931,14550,64.0,11030,0,0
1768228017965509,52931,14550,29.0,0,0,0
1768228018043697,5760,58419,,264,1,0
1768228018045130,52931,14550,47.0,264,0,0
1768228018129850,52931,14550,48.0,163,0,0
1768228018131936,52931,14550,44.0,178,0,0
1768228018133961,52931,14550,48.0,30,0,0
1768228018138165,52931,14550,48.0,33,0,0
1768228018140805,52931,14550,39.0,74,0,0
1768228018143929,52931,14550,51.0,1,0,0
1768228018146241,52931,14550,22.0,125,0,0
1768228018148090,52931,14550,27.0,152,0,0
1768228018149448,52931,14550,45.0,62,0,0
1768228018151553,52931,14550,26.0,42,0,0
1768228018154130,52931,14550,32.0,36,0,0
1768228018155386,52931,14550,62.0,65,0,0
1768228018156956,52931,14550,49.0,27,0,0
1768228018158680,52931,14550,44.0,116,0,0
1768228018160456,52931,14550,42.0,129,0,0
1768228018161911,52931,14550,34.0,29,0,0
1768228018163585,52931,14550,34.0,137,0,0
1768228018165233,52931,14550,60.0,24,0,0
1768228018167135,52931,14550,53.0,124,0,0
1768228018168747,52931,14550,31.0,2,0,0
1768228018170559,52931,14550,64.0,164,0,0
1768228018172137,52931,14550,24.0,168,0,0
1768228018173564,52931,14550,42.0,136,0,0
1768228018175604,52931,14550,42.0,193,0,0
1768228018177182,52931,14550,48.0,32,0,0
1768228018178742,52931,14550,40.0,241,0,0
1768228018179970,52931,14550,70.0,87,0,0
1768228018181711,52931,14550,61.0,147,0,0
1768228018183750,52931,14550,64.0,11030,0,0
1768228018383703,52931,14550,48.0,163,0,0
1768228018386838,52931,14550,44.0,178,0,0
1768228018388649,52931,14550,48.0,30,0,0
1768228018392554,52931,14550,48.0,33,0,0
1768228018396188,52931,14550,39.0,74,0,0
1768228018400043,52931,14550,51.0,1,0,0
1768228018405251,52931,14550,22.0,125,0,0
1768228018406467,52931,14550,27.0,152,0,0
1768228018407291,52931,14550,45.0,62,0,0
1768228018409360,52931,14550,26.0,42,0,0
1768228018410797,52931,14550,32.0,36,0,0
1768228018411455,52931,14550,62.0,65,0,0
1768228018412136,52931,14550,49.0,27,0,0
1768228018412833,52931,14550,44.0,116,0,0
1768228018414152,52931,14550,42.0,129,0,0
1768228018415633,52931,14550,34.0,29,0,0
1768228018416249,52931,14550,34.0,137,0,0
1768228018416958,52931,14550,60.0,24,0,0
1768228018418883,52931,14550,53.0,124,0,0
1768228018419345,52931,14550,31.0,2,0,0
1768228018419758,52931,14550,64.0,164,0,0
1768228018420418,52931,14550,24.0,168,0,0
1768228018421405,52931,14550,42.0,136,0,0
1768228018422143,52931,14550,42.0,193,0,0
1768228018422777,52931,14550,48.0,32,0,0
1768228018423717,52931,14550,40.0,241,0,0
1768228018424742,52931,14550,70.0,87,0,0
1768228018425446,52931,14550,61.0,147,0,0
1768228018425985,52931,14550,64.0,11030,0,0
1768228018550235,5760,58419,,264,1,0
1768228018550828,52931,14550,47.0,264,0,0
1768228018635317,52931,14550,48.0,163,0,0
1768228018636036,52931,14550,44.0,178,0,0
1768228018636739,52931,14550,48.0,30,0,0
1768228018637572,52931,14550,48.0,33,0,0
1768228018638132,52931,14550,39.0,74,0,0
1768228018638778,52931,14550,51.0,1,0,0
1768228018639402,52931,14550,22.0,125,0,0
1768228018640105,52931,14550,27.0,152,0,0
1768228018640429,52931,14550,45.0,62,0,0
1768228018641241,52931,14550,26.0,42,0,0
1768228018641880,52931,14550,32.0,36,0,0
1768228018642334,52931,14550,62.0,65,0,0
1768228018642785,52931,14550,49.0,27,0,0
1768228018643142,52931,14550,44.0,116,0,0
1768228018643494,52931,14550,42.0,129,0,0
1768228018643835,52931,14550,34.0,29,0,0
1768228018644176,52931,14550,34.0,137,0,0
1768228018644521,52931,14550,60.0,24,0,0
1768228018645041,52931,14550,53.0,124,0,0
1768228018645580,52931,14550,31.0,2,0,0
1768228018645971,52931,14550,64.0,164,0,0
1768228018646306,52931,14550,24.0,168,0,0
1768228018646685,52931,14550,42.0,136,0,0
1768228018647080,52931,14550,42.0,193,0,0
1768228018647560,52931,14550,48.0,32,0,0
1768228018647895,52931,14550,40.0,241,0,0
1768228018648315,52931,14550,70.0,87,0,0
1768228018648805,52931,14550,61.0,147,0,0
1768228018649194,52931,14550,64.0,11030,0,0
1768228018713105,58419,5760,,0,1,0
1768228018884536,52931,14550,48.0,163,0,0
1768228018885580,52931,14550,44.0,178,0,0
1768228018886310,52931,14550,48.0,30,0,0
1768228018887498,52931,14550,48.0,33,0,0
1768228018888079,52931,14550,39.0,74,0,0
1768228018890275,52931,14550,51.0,1,0,0
1768228018892731,52931,14550,22.0,125,0,0
1768228018893968,52931,14550,27.0,152,0,0
1768228018894568,52931,14550,45.0,62,0,0
1768228018896036,52931,14550,26.0,42,0,0
1768228018896987,52931,14550,32.0,36,0,0
1768228018898277,52931,14550,62.0,65,0,0
1768228018898965,52931,14550,49.0,27,0,0
1768228018900257,52931,14550,44.0,116,0,0
1768228018901092,52931,14550,42.0,129,0,0
1768228018902137,52931,14550,34.0,29,0,0
1768228018902667,52931,14550,34.0,137,0,0
1768228018903756,52931,14550,60.0,24,0,0
1768228018904928,52931,14550,53.0,124,0,0
1768228018905632,52931,14550,31.0,2,0,0
1768228018906204,52931,14550,64.0,164,0,0
1768228018906635,52931,14550,24.0,168,0,0
1768228018907505,52931,14550,42.0,136,0,0
1768228018908502,52931,14550,42.0,193,0,0
1768228018909414,52931,14550,48.0,32,0,0
1768228018909937,52931,14550,40.0,241,0,0
1768228018910643,52931,14550,70.0,87,0,0
1768228018911129,52931,14550,61.0,147,0,0
1768228018911654,52931,14550,64.0,11030,0,0
1768228018953488,5760,58419,,0,1,0
1768228018954001,52931,14550,29.0,0,0,0
1768228019047358,5760,58419,,264,1,0
1768228019048202,52931,14550,47.0,264,0,0
1768228019135883,52931,14550,48.0,163,0,1
1768228019137954,52931,14550,44.0,178,0,1
1768228019138680,52931,14550,48.0,30,0,1
1768228019140226,52931,14550,48.0,33,0,1
1768228019141196,52931,14550,39.0,74,0,1
1768228019143173,52931,14550,51.0,1,0,1
1768228019144695,52931,14550,22.0,125,0,1
1768228019145906,52931,14550,27.0,152,0,1
1768228019146605,52931,14550,45.0,62,0,1
1768228019147855,52931,14550,26.0,42,0,1
1768228019149328,52931,14550,32.0,36,0,1
1768228019150067,52931,14550,62.0,65,0,1
1768228019150767,52931,14550,49.0,27,0,1
1768228019151623,52931,14550,44.0,116,0,1
1768228019152320,52931,14550,42.0,129,0,1
1768228019153230,52931,14550,34.0,29,0,1
1768228019153924,52931,14550,34.0,137,0,1
1768228019154748,52931,14550,60.0,24,0,1
1768228019155869,52931,14550,53.0,124,0,1
1768228019157245,52931,14550,31.0,2,0,1
1768228019158063,52931,14550,64.0,164,0,1
1768228019158762,52931,14550,24.0,168,0,1
1768228019160130,52931,14550,42.0,136,0,1
1768228019160962,52931,14550,42.0,193,0,1
1768228019161881,52931,14550,48.0,32,0,1
1768228019162770,52931,14550,40.0,241,0,1
1768228019163525,52931,14550,70.0,87,0,1
1768228019164875,52931,14550,61.0,147,0,1
1768228019165657,52931,14550,64.0,11030,0,1
1768228019386020,52931,14550,48.0,163,0,1
1768228019390146,52931,14550,44.0,178,0,1
1768228019395916,52931,14550,48.0,30,0,1
1768228019400803,52931,14550,48.0,33,0,1
1768228019402254,52931,14550,39.0,74,0,1
1768228019409348,52931,14550,51.0,1,0,1
1768228019414577,52931,14550,22.0,125,0,1
1768228019419659,52931,14550,27.0,152,0,1
1768228019422408,52931,14550,45.0,62,0,1
1768228019427649,52931,14550,26.0,42,0,1
1768228019430864,52931,14550,32.0,36,0,1
1768228019434596,52931,14550,62.0,65,0,1
1768228019436495,52931,14550,49.0,27,0,1
1768228019438116,52931,14550,44.0,116,0,1
1768228019439585,52931,14550,42.0,129,0,1
1768228019443340,52931,14550,34.0,29,0,1
1768228019445974,52931,14550,34.0,137,0,1
