1883,2026-01-16 14:37:09.960,XKF3,36143037,0,0,0,0,-0.02,0.02,0,0,0,0,2.89,0,0,3.609432E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,2026-01-16 14:37:09.960,XKF3,36143037,1,0,0,0,-0.02,0.02,0,0,0,0,2.89,0,5.523113E-05,4.529951E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,2026-01-16 14:37:10.059,XKF3,36242997,0,0,0,0,-0.02,0.02,0,0,0,0,2.89,0,0,1.237577E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,2026-01-16 14:37:10.059,XKF3,36242997,1,0,0,0,-0.02,0.03,0,0,0,0,2.89,0,0.000302112,1.594186E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,2026-01-16 14:37:10.159,XKF3,36342957,0,0,0,0,-0.02,0.02,0,0,0,0,2.88,0,0,1.501811E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,2026-01-16 14:37:10.159,XKF3,36342957,1,0,0,0,-0.02,0.03,0,0,0,0,2.89,0,0.0003036855,1.884496E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,2026-01-16 14:37:10.259,XKF3,36442917,0,0,0,0,-0.02,0.03,0,0,0,0,2.88,0,0,1.772958E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,2026-01-16 14:37:10.259,XKF3,36442917,1,0,0,0,-0.03,0.03,0,0,0,0,2.88,0,0.0003054551,2.216339E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608,2026-01-16 14:37:10.359,XKF3,36542877,0,0,0,0,-0.02,0.03,0,0,0,0,2.88,0,0,2.080348E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619,2026-01-16 14:37:10.359,XKF3,36542877,1,0,0,0,-0.03,0.03,0,0,0,0,2.88,0,0.0003075276,2.603429E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,2026-01-16 14:37:10.459,XKF3,36642837,0,0,0,0,-0.03,0.03,0,0,0,0,2.87,0,0,2.427202E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,2026-01-16 14:37:10.459,XKF3,36642837,1,0,0,0,-0.03,0.04,0,0,0,0,2.88,0,0.0003099545,3.038959E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,2026-01-16 14:37:10.559,XKF3,36742797,0,0,0,0,-0.03,0.04,0,0,0,0,2.87,0,0,2.816622E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,2026-01-16 14:37:10.559,XKF3,36742797,1,0,0,0,-0.03,0.04,0,0,0,0,2.87,0,0.0003127741,3.526699E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,2026-01-16 14:37:10.659,XKF3,36842757,0,0,0,0,-0.03,0.04,0,0,0,0,2.87,0,0,3.252219E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,2026-01-16 14:37:10.659,XKF3,36842757,1,0,0,0,-0.04,0.04,0,0,0,0,2.87,0,0.0003160261,4.070463E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325,2026-01-16 14:37:10.759,XKF3,36942717,0,0,0,0,-0.03,0.04,0,0,0,0,2.86,0,0,3.737702E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3334,2026-01-16 14:37:10.759,XKF3,36942717,1,0,0,0,-0.04,0.05,0,0,0,0,2.87,0,0.0003197544,4.675102E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,2026-01-16 14:37:10.859,XKF3,37042677,0,0,0,0,-0.04,0.04,0,0,0,0,2.86,0,0,4.277107E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,2026-01-16 14:37:10.859,XKF3,37042677,1,0,0,0,-0.04,0.05,0,0,0,0,2.86,0,0.0003240736,5.345597E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,2026-01-16 14:37:10.959,XKF3,37142637,0,0,0,0,-0.04,0.05,0,0,0,0,2.86,0,0,4.874827E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,2026-01-16 14:37:10.959,XKF3,37142637,1,0,0,0,-0.05,0.05,0,0,0,0,2.86,0,0.0003291428,6.069073E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,2026-01-16 14:37:11.059,XKF3,37242597,0,0,0,0,-0.04,0.05,0,0,0,0,2.85,0,0,5.535612E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,2026-01-16 14:37:11.059,XKF3,37242597,1,0,0,0,-0.05,0.06,0,0,0,0,2.85,0,0.0003345586,6.932518E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,2026-01-16 14:37:11.159,XKF3,37342557,0,0,0,0,-0.05,0.06,0,0,0,0,2.85,0,0,6.264301E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,2026-01-16 14:37:11.159,XKF3,37342557,1,0,0,0,-0.05,0.06,0,0,0,0,2.85,0,0.000340742,7.841138E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224,2026-01-16 14:37:11.259,XKF3,37442517,0,0,0,0,-0.05,0.06,0,0,0,0,2.85,0,0,7.066547E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,2026-01-16 14:37:11.259,XKF3,37442517,1,0,0,0,-0.06,0.07,0,0,0,0,2.85,0,0.0003477009,8.839714E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,2026-01-16 14:37:11.359,XKF3,37542477,0,0,0,0,-0.05,0.06,0,0,0,0,2.84,0,0,7.947426E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,2026-01-16 14:37:11.359,XKF3,37542477,1,0,0,0,-0.06,0.07,0,0,0,0,2.84,0,0.0003555291,9.944291E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,2026-01-16 14:37:11.459,XKF3,37642437,0,0,0,0,-0.06,0.07,0,0,0,0,2.84,0,0,8.911832E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597,2026-01-16 14:37:11.459,XKF3,37642437,1,0,0,0,-0.06,0.07,0,0,0,0,2.84,0,0.000364292,1.114186E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,2026-01-16 14:37:11.559,XKF3,37742397,0,0,0,0,-0.06,0.07,0,0,0,0,2.84,0,0,9.964385E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,2026-01-16 14:37:11.559,XKF3,37742397,1,0,0,0,-0.07,0.08,0,0,0,0,2.84,0,0.0003743164,1.244741E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,2026-01-16 14:37:11.659,XKF3,37842357,0,0,0,0,-0.06,0.08,0,0,0,0,2.83,0,0,1.11111E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
