1894,2026-01-16 14:37:09.960,POS,36143037,-35.3632609,149.1652386,584.09,-0.005306114,-0.005306114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,2026-01-16 14:37:10.059,POS,36242997,-35.3632609,149.1652386,584.09,-0.00535978,-0.00535978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,2026-01-16 14:37:10.159,POS,36342957,-35.3632609,149.1652386,584.09,-0.005401229,-0.005401229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,2026-01-16 14:37:10.259,POS,36442917,-35.3632609,149.1652386,584.09,-0.005437117,-0.005437117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,2026-01-16 14:37:10.359,POS,36542877,-35.3632608,149.1652387,584.09,-0.005469562,-0.005469562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,2026-01-16 14:37:10.459,POS,36642837,-35.3632608,149.1652387,584.09,-0.005500228,-0.005500228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,2026-01-16 14:37:10.559,POS,36742797,-35.3632608,149.1652387,584.09,-0.005526082,-0.005526082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,2026-01-16 14:37:10.659,POS,36842757,-35.3632608,149.1652387,584.09,-0.005550577,-0.005550577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,2026-01-16 14:37:10.759,POS,36942717,-35.3632608,149.1652387,584.09,-0.005574387,-0.005574387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,2026-01-16 14:37:10.859,POS,37042677,-35.3632608,149.1652387,584.09,-0.005596174,-0.005596174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,2026-01-16 14:37:10.959,POS,37142637,-35.3632608,149.1652387,584.09,-0.005616368,-0.005616368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,2026-01-16 14:37:11.059,POS,37242597,-35.3632608,149.1652387,584.09,-0.005633804,-0.005633804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,2026-01-16 14:37:11.159,POS,37342557,-35.3632608,149.1652387,584.09,-0.005653208,-0.005653208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237,2026-01-16 14:37:11.259,POS,37442517,-35.3632607,149.1652387,584.09,-0.005671536,-0.005671536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,2026-01-16 14:37:11.359,POS,37542477,-35.3632607,149.1652388,584.09,-0.005689189,-0.005689189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,2026-01-16 14:37:11.459,POS,37642437,-35.3632607,149.1652388,584.09,-0.005708156,-0.005708156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,2026-01-16 14:37:11.559,POS,37742397,-35.3632607,149.1652388,584.09,-0.005726601,-0.005726601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,2026-01-16 14:37:11.659,POS,37842357,-35.3632607,149.1652388,584.09,-0.0057505,-0.0057505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138,2026-01-16 14:37:11.759,POS,37942317,-35.3632607,149.1652388,584.09,-0.005776639,-0.005776639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,2026-01-16 14:37:11.859,POS,38042277,-35.3632607,149.1652388,584.09,-0.005808131,-0.005808131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,2026-01-16 14:37:11.959,POS,38142237,-35.3632607,149.1652388,584.09,-0.005840207,-0.005840207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680,2026-01-16 14:37:12.060,POS,38243030,-35.3632607,149.1652388,584.09,-0.005874512,-0.005874512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5859,2026-01-16 14:37:12.159,POS,38342990,-35.3632606,149.1652388,584.09,-0.005909822,-0.005909822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,2026-01-16 14:37:12.259,POS,38442950,-35.3632606,149.1652389,584.09,-0.005944322,-0.005944322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,2026-01-16 14:37:12.359,POS,38542910,-35.3632606,149.1652389,584.09,-0.005979441,-0.005979441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6405,2026-01-16 14:37:12.459,POS,38642870,-35.3632606,149.1652389,584.09,-0.006014336,-0.006014336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6587,2026-01-16 14:37:12.559,POS,38742830,-35.3632606,149.1652389,584.09,-0.006050081,-0.006050081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6767,2026-01-16 14:37:12.659,POS,38842790,-35.3632606,149.1652389,584.09,-0.006081392,-0.006081392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6945,2026-01-16 14:37:12.759,POS,38942750,-35.3632606,149.1652389,584.09,-0.006113678,-0.006113678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7127,2026-01-16 14:37:12.859,POS,39042710,-35.3632606,149.1652389,584.09,-0.006146357,-0.006146357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
