1881,2026-01-16 14:37:09.960,XKF1,36143037,0,0.06,0.05,355.76,-0.02105623,0.02432787,0.0001546524,0.0006687309,0.1335826,0.1089365,0.005306114,0.01,0.01,-0.28,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,2026-01-16 14:37:09.960,XKF1,36143037,1,0.07,0.06,355.75,-0.02451447,0.02730165,-0.0004868335,0.0001511346,0.1335826,0.1089365,0.004830138,0.01,0.01,-0.28,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,2026-01-16 14:37:10.059,XKF1,36242997,0,0.06,0.05,355.76,-0.02139439,0.02470782,0.0001783036,0.0005731154,0.1335826,0.1089365,0.00535978,0.01,0.01,-0.28,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,2026-01-16 14:37:10.059,XKF1,36242997,1,0.07,0.06,355.74,-0.02480671,0.02766358,-0.0005091448,3.601848E-05,0.1335826,0.1089365,0.0048316,0.01,0.01,-0.28,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,2026-01-16 14:37:10.159,XKF1,36342957,0,0.06,0.05,355.75,-0.02196338,0.02539829,0.0001778466,0.0004015727,0.1335826,0.1089365,0.005401229,0.01,0.01,-0.28,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,2026-01-16 14:37:10.159,XKF1,36342957,1,0.07,0.06,355.73,-0.02526946,0.02839608,-0.0004195963,-6.870468E-05,0.1335826,0.1089365,0.004819696,0.01,0.01,-0.28,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,2026-01-16 14:37:10.259,XKF1,36442917,0,0.06,0.05,355.74,-0.02267614,0.02628002,0.0002259818,0.0003312839,0.1335826,0.1089365,0.005437117,0.01,0.01,-0.27,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,2026-01-16 14:37:10.259,XKF1,36442917,1,0.07,0.06,355.73,-0.02616117,0.02920018,-0.0003438477,-0.0001181871,0.1335826,0.1089365,0.004811536,0.01,0.01,-0.27,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606,2026-01-16 14:37:10.359,XKF1,36542877,0,0.07,0.05,355.73,-0.0234763,0.02728252,0.0002576814,0.0002967413,0.1447145,0.1180145,0.005469562,0.01,0.01,-0.27,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,2026-01-16 14:37:10.359,XKF1,36542877,1,0.07,0.06,355.72,-0.02707858,0.03013839,-0.0002150446,-5.196324E-05,0.1447145,0.1180145,0.004809196,0.01,0.01,-0.27,584.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
