1882,2026-01-16 14:37:09.960,XKF2,36143037,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,2026-01-16 14:37:09.960,XKF2,36143037,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,2026-01-16 14:37:10.059,XKF2,36242997,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,2026-01-16 14:37:10.059,XKF2,36242997,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,2026-01-16 14:37:10.159,XKF2,36342957,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,2026-01-16 14:37:10.159,XKF2,36342957,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,2026-01-16 14:37:10.259,XKF2,36442917,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,2026-01-16 14:37:10.259,XKF2,36442917,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,2026-01-16 14:37:10.359,XKF2,36542877,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618,2026-01-16 14:37:10.359,XKF2,36542877,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,2026-01-16 14:37:10.459,XKF2,36642837,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,2026-01-16 14:37:10.459,XKF2,36642837,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,2026-01-16 14:37:10.559,XKF2,36742797,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,2026-01-16 14:37:10.559,XKF2,36742797,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,2026-01-16 14:37:10.659,XKF2,36842757,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,2026-01-16 14:37:10.659,XKF2,36842757,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3324,2026-01-16 14:37:10.759,XKF2,36942717,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333,2026-01-16 14:37:10.759,XKF2,36942717,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,2026-01-16 14:37:10.859,XKF2,37042677,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,2026-01-16 14:37:10.859,XKF2,37042677,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,2026-01-16 14:37:10.959,XKF2,37142637,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,2026-01-16 14:37:10.959,XKF2,37142637,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,2026-01-16 14:37:11.059,XKF2,37242597,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871,2026-01-16 14:37:11.059,XKF2,37242597,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,2026-01-16 14:37:11.159,XKF2,37342557,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,2026-01-16 14:37:11.159,XKF2,37342557,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,2026-01-16 14:37:11.259,XKF2,37442517,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4232,2026-01-16 14:37:11.259,XKF2,37442517,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,2026-01-16 14:37:11.359,XKF2,37542477,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416,2026-01-16 14:37:11.359,XKF2,37542477,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4587,2026-01-16 14:37:11.459,XKF2,37642437,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4596,2026-01-16 14:37:11.459,XKF2,37642437,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,2026-01-16 14:37:11.559,XKF2,37742397,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,2026-01-16 14:37:11.559,XKF2,37742397,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,2026-01-16 14:37:11.659,XKF2,37842357,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,2026-01-16 14:37:11.659,XKF2,37842357,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,2026-01-16 14:37:11.759,XKF2,37942317,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,2026-01-16 14:37:11.759,XKF2,37942317,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,2026-01-16 14:37:11.859,XKF2,38042277,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,2026-01-16 14:37:11.859,XKF2,38042277,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,2026-01-16 14:37:11.959,XKF2,38142237,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493,2026-01-16 14:37:11.959,XKF2,38142237,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5666,2026-01-16 14:37:12.060,XKF2,38243030,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,2026-01-16 14:37:12.060,XKF2,38243030,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5845,2026-01-16 14:37:12.159,XKF2,38342990,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5854,2026-01-16 14:37:12.159,XKF2,38342990,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,2026-01-16 14:37:12.259,XKF2,38442950,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6036,2026-01-16 14:37:12.259,XKF2,38442950,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6209,2026-01-16 14:37:12.359,XKF2,38542910,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220,2026-01-16 14:37:12.359,XKF2,38542910,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391,2026-01-16 14:37:12.459,XKF2,38642870,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,2026-01-16 14:37:12.459,XKF2,38642870,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,2026-01-16 14:37:12.559,XKF2,38742830,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6582,2026-01-16 14:37:12.559,XKF2,38742830,1,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,2026-01-16 14:37:12.659,XKF2,38842790,0,0,0,-0.01,0,0,232,52,-528,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
