Timestamp,SrcPort,DstPort,Length,MsgID,Protocol,Label
2026-01-12 14:24:21.940780,52931,14550,48.0,163,0,0
2026-01-12 14:24:21.945075,52931,14550,32.0,178,0,0
2026-01-12 14:24:21.947112,52931,14550,48.0,30,0,0
2026-01-12 14:24:21.949908,52931,14550,48.0,33,0,0
2026-01-12 14:24:21.951676,52931,14550,38.0,74,0,0
2026-01-12 14:24:21.955321,52931,14550,51.0,1,0,0
2026-01-12 14:24:21.958385,52931,14550,22.0,125,0,0
2026-01-12 14:24:21.960895,52931,14550,27.0,152,0,0
2026-01-12 14:24:21.962995,52931,14550,42.0,62,0,0
2026-01-12 14:24:21.966184,52931,14550,25.0,42,0,0
2026-01-12 14:24:21.968685,52931,14550,32.0,36,0,0
2026-01-12 14:24:21.971106,52931,14550,62.0,65,0,0
2026-01-12 14:24:21.973529,52931,14550,49.0,27,0,0
2026-01-12 14:24:21.975066,52931,14550,44.0,116,0,0
2026-01-12 14:24:21.976821,52931,14550,42.0,129,0,0
2026-01-12 14:24:21.978485,52931,14550,34.0,29,0,0
2026-01-12 14:24:21.979978,52931,14550,34.0,137,0,0
2026-01-12 14:24:21.982724,52931,14550,53.0,24,0,0
2026-01-12 14:24:21.990919,52931,14550,53.0,124,0,0
2026-01-12 14:24:21.994763,5760,58419,,111,1,0
2026-01-12 14:24:21.994848,52931,14550,30.0,2,0,0
2026-01-12 14:24:21.996889,52931,14550,64.0,164,0,0
2026-01-12 14:24:21.999284,52931,14550,41.0,136,0,0
2026-01-12 14:24:22.001213,52931,14550,41.0,193,0,0
2026-01-12 14:24:22.003117,52931,14550,40.0,241,0,0
2026-01-12 14:24:22.005611,52931,14550,61.0,147,0,0
2026-01-12 14:24:22.007373,52931,14550,64.0,11030,0,0
2026-01-12 14:24:22.010460,52931,14550,33.0,111,0,0
2026-01-12 14:24:22.014360,5760,58419,,0,1,0
2026-01-12 14:24:22.016164,52931,14550,29.0,0,0,0
2026-01-12 14:24:22.109900,5760,58419,,264,1,0
2026-01-12 14:24:22.111195,52931,14550,46.0,264,0,0
2026-01-12 14:24:22.192664,52931,14550,48.0,163,0,0
2026-01-12 14:24:22.195729,52931,14550,44.0,178,0,0
2026-01-12 14:24:22.200056,52931,14550,48.0,30,0,0
2026-01-12 14:24:22.202741,52931,14550,48.0,33,0,0
2026-01-12 14:24:22.207422,52931,14550,38.0,74,0,0
2026-01-12 14:24:22.211581,52931,14550,51.0,1,0,0
2026-01-12 14:24:22.214661,52931,14550,22.0,125,0,0
2026-01-12 14:24:22.218049,52931,14550,27.0,152,0,0
2026-01-12 14:24:22.219679,52931,14550,42.0,62,0,0
2026-01-12 14:24:22.223122,52931,14550,25.0,42,0,0
2026-01-12 14:24:22.225255,52931,14550,32.0,36,0,0
2026-01-12 14:24:22.226783,52931,14550,62.0,65,0,0
2026-01-12 14:24:22.228587,52931,14550,49.0,27,0,0
2026-01-12 14:24:22.230556,52931,14550,44.0,116,0,0
2026-01-12 14:24:22.232935,52931,14550,42.0,129,0,0
2026-01-12 14:24:22.235212,52931,14550,34.0,29,0,0
2026-01-12 14:24:22.237337,52931,14550,34.0,137,0,0
2026-01-12 14:24:22.239342,52931,14550,60.0,24,0,0
2026-01-12 14:24:22.241859,52931,14550,53.0,124,0,0
2026-01-12 14:24:22.244268,52931,14550,30.0,2,0,0
2026-01-12 14:24:22.246963,52931,14550,64.0,164,0,0
2026-01-12 14:24:22.249248,52931,14550,41.0,136,0,0
2026-01-12 14:24:22.250798,52931,14550,41.0,193,0,0
2026-01-12 14:24:22.252640,52931,14550,40.0,241,0,0
2026-01-12 14:24:22.254213,52931,14550,61.0,147,0,0
2026-01-12 14:24:22.255708,52931,14550,64.0,11030,0,0
2026-01-12 14:24:22.443554,52931,14550,48.0,163,0,0
2026-01-12 14:24:22.445086,52931,14550,44.0,178,0,0
2026-01-12 14:24:22.447806,52931,14550,48.0,30,0,0
2026-01-12 14:24:22.449353,52931,14550,48.0,33,0,0
2026-01-12 14:24:22.450549,52931,14550,38.0,74,0,0
2026-01-12 14:24:22.453592,52931,14550,51.0,1,0,0
